"siteid","spid","x","y","occ","group","bc01","bc04","bc05","bc06","bc12","bc15","bc17","bc20","bc31","bc33","slope","topo","tri"
107710,"pseudo1",303175.8252,8287527.848,0,NA,24.7,0.74,31.3,17.5,1637,105,52,19.3,66,0.09999999,1.319283,84,33.60059
107711,"pseudo1",465335.8252,7843847.848,0,NA,23.7,1.07,31.9,12.7,868,107,37,19.9,79,0.08,0.5642123,23,25.05993
107712,"pseudo1",368455.8252,8103607.848,0,NA,24,0.85,31.3,15.3,2271,93,119,18.6,43,0.27,1.084399,0,305.1639
107713,"pseudo1",279655.8252,8218167.848,0,NA,21.7,0.95,29.4,12.5,1248,105,41,19.5,70,0.09,10.88652,7,499.6439
107714,"pseudo1",323255.8252,8221527.848,0,NA,21.6,0.87,28.7,14.1,2501,85,166,18.4,33,0.39,0,50,199.2887
107715,"pseudo1",485175.8252,7837687.848,0,NA,23.7,1.07,31.8,12.6,927,107,41,19.8,76,0.09,0.5066481,56,18.38478
107716,"pseudo1",322215.8252,8186567.848,0,NA,24.3,0.81,31,16.3,2396,92,124,18.6,44,0.25,8.880845,31,343.9506
107717,"pseudo1",427495.8252,7969447.848,0,NA,23.5,0.94,30.8,14.6,2283,93,130,18.6,36,0.36,13.78851,0,873.1741
107718,"pseudo1",382855.8252,7910727.848,0,NA,20.5,1.12,29.8,10.2,1147,97,62,19.6,51,0.2,8.303521,100,133.015
107719,"pseudo1",325975.8252,8193607.848,0,NA,23.8,0.81,30.5,16.1,2674,88,156,18.4,37,0.34,22.0597,47,432.2441
107720,"pseudo1",402215.8252,7904807.848,0,NA,20.6,1.1,29.6,10.7,1236,103,61,19.5,51,0.19,1.437993,0,319.7562
107721,"pseudo1",358855.8252,8062967.848,0,NA,20.3,0.97,28.9,11,2861,68,248,18.1,13,0.74,11.89028,11,326.8103
107722,"pseudo1",327095.8252,8218487.848,0,NA,21.5,0.87,28.6,14,2574,84,177,18.4,31,0.42,12.6869,9,629.8762
107723,"pseudo1",305335.8252,8202087.848,0,NA,22.6,0.89,29.9,14,1804,94,88,19,52,0.19,0.03997544,0,160.387
107724,"pseudo1",387415.8252,8084567.848,0,NA,23.7,0.85,30.9,15.4,4175,75,326,17.6,11,0.79,0,50,0
107725,"pseudo1",381975.8252,7936967.848,0,NA,20.9,1.08,29.9,10.9,1361,95,80,19.4,45,0.25,2.094959,0,220.293
107726,"pseudo1",326295.8252,8225287.848,0,NA,21.8,0.86,28.8,14.4,2621,85,176,18.4,32,0.4,0.6978506,0,210.6846
107727,"pseudo1",357335.8252,8026887.848,0,NA,19.9,1.02,28.7,10.3,2558,69,228,18.2,12,0.77,31.52261,88,872.8482
107728,"pseudo1",373495.8252,7993207.848,0,NA,23.6,0.98,31.8,13.5,2102,95,106,18.7,38,0.33,0,50,140.9078
107729,"pseudo1",389975.8252,7959927.848,0,NA,23.8,0.9899999,31.9,13.6,1860,97,95,19,46,0.25,0.2844156,6,23.89561
107730,"pseudo1",347015.8252,8110167.848,0,NA,19.1,0.95,27.7,10.3,1970,83,131,18.7,29,0.45,7.786067,0,919.0914
107731,"pseudo1",406935.8252,7936167.848,0,NA,24,0.9899999,31.9,13.9,1877,100,94,18.9,47,0.23,0.2241319,0,12.49
107732,"pseudo1",480615.8252,7853447.848,0,NA,23.1,1.05,30.9,12.9,1013,108,44,19.7,71,0.09999999,32.7637,77,665.4059
107733,"pseudo1",324695.8252,8211367.848,0,NA,20.8,0.89,28.2,13,2425,84,170,18.5,31,0.42,63.34168,43,2003.365
107734,"pseudo1",397095.8252,7921767.848,0,NA,23.6,1.03,31.9,13.1,1570,103,72,19.2,54,0.18,5.451591,0,240.4309
107735,"pseudo1",373575.8252,7942167.848,0,NA,21,1.08,30,10.8,1261,94,76,19.5,47,0.23,23.99967,85,204.218
107736,"pseudo1",469735.8252,7846007.848,0,NA,23.7,1.06,31.8,12.8,885,107,37,19.9,78,0.08,0.1695376,0,9.949874
107737,"pseudo1",346535.8252,8058647.848,0,NA,17.5,1.03,26.5,8.6,2980,70,258,18,5,0.91,20.58985,37,670.6079
107738,"pseudo1",323655.8252,8210807.848,0,NA,22.8,0.85,29.6,15.1,2650,86,167,18.4,34,0.37,12.56751,100,665.1
107739,"pseudo1",311575.8252,8163127.848,0,NA,22.3,0.92,30.2,12.6,1069,110,34,19.8,76,0.07,9.504157,19,608.2985
107740,"pseudo1",302535.8252,8283127.848,0,NA,24.7,0.75,31.3,17.4,1615,106,50,19.3,67,0.09999999,0,50,47.10626
107741,"pseudo1",348775.8252,8152967.848,0,NA,21.9,0.88,29.5,13.4,1937,91,110,18.9,43,0.26,6.348927,100,1511.835
107742,"pseudo1",463655.8252,7866007.848,0,NA,23.9,1.02,31.3,13.5,1035,109,41,19.7,73,0.09999999,0.5050642,72,17.88854
107743,"pseudo1",339495.8252,8022567.848,0,NA,20.4,1.04,29.6,10,1511,79,112,19.1,32,0.4,9.556016,45,207.1256
107744,"pseudo1",387495.8252,7918567.848,0,NA,23.1,1.05,31.8,12.5,1256,103,56,19.5,60,0.15,10.37902,42,377.4229
107745,"pseudo1",355735.8252,8091527.848,0,NA,19.8,0.95,28.4,10.8,1867,82,127,18.8,31,0.41,0.8844634,100,185.1324
107746,"pseudo1",436935.8252,7869047.848,0,NA,21.2,1.1,30,11.1,1235,106,53,19.5,56,0.16,6.846152,99,330.1257
107747,"pseudo1",365255.8252,8031207.848,0,NA,19.9,1,28.6,10.6,2870,69,258,18.1,9,0.83,52.66911,100,1486.617
107748,"pseudo1",411495.8252,7974407.848,0,NA,23.8,0.95,31.3,14.4,2217,96,119,18.7,38,0.32,1.53408,50,264.7716
107749,"pseudo1",369575.8252,7945607.848,0,NA,20.9,1.08,30,10.6,1236,93,77,19.5,47,0.23,6.793293,100,319.2241
107750,"pseudo1",273495.8252,8227127.848,0,NA,21.5,0.96,29.2,12.3,1210,107,37,19.6,73,0.08,25.63035,73,375.4544
107751,"pseudo1",431895.8252,7859687.848,0,NA,21.2,1.12,30.3,10.8,1078,104,45,19.7,60,0.13,21.12632,95,1341.004
107752,"pseudo1",350055.8252,8070887.848,0,NA,19.7,0.98,28.5,10.3,2193,72,178,18.5,22,0.59,11.17703,0,145.3135
107753,"pseudo1",354055.8252,8087687.848,0,NA,19.9,0.95,28.5,10.8,1795,82,122,18.8,32,0.4,21.72284,27,348.5341
107754,"pseudo1",347815.8252,8060007.848,0,NA,18.7,1,27.6,9.5,2260,72,186,18.4,16,0.68,35.89253,26,523.7308
107755,"pseudo1",495895.8252,7836887.848,0,NA,21.7,1.1,30.3,11.2,1057,104,54,19.6,63,0.13,13.69203,87,683.5898
107756,"pseudo1",418855.8252,7914807.848,0,NA,24,1,31.9,13.8,1826,106,77,19,51,0.2,0.4011671,100,15.58846
107757,"pseudo1",360455.8252,7983847.848,0,NA,21,1.05,29.9,10.8,1325,91,91,19.4,42,0.29,6.653101,76,115.5984
107758,"pseudo1",371895.8252,8115767.848,0,NA,24.3,0.82,31.2,16.1,2151,95,104,18.7,48,0.23,0,50,0
107759,"pseudo1",366855.8252,7999207.848,0,NA,20.9,1.02,29.7,11.1,1785,84,141,18.9,30,0.43,56.43283,83,1662.471
107760,"pseudo1",351495.8252,8099927.848,0,NA,20,0.94,28.6,11,1524,92,83,19.2,44,0.25,23.346,9,625.3847
107761,"pseudo1",398055.8252,7975047.848,0,NA,23.1,0.98,31,13.5,2113,96,115,18.7,38,0.34,46.02983,49,842.1656
107762,"pseudo1",323815.8252,8175127.848,0,NA,23.1,0.86,30.3,14.5,1718,98,79,19.1,55,0.17,23.02779,31,957.7479
107763,"pseudo1",341335.8252,8041207.848,0,NA,19.8,1.02,28.9,9.8,1762,76,133,18.9,26,0.5,34.1958,20,755.9576
107764,"pseudo1",402375.8252,7907207.848,0,NA,20.5,1.1,29.5,10.6,1328,102,68,19.4,48,0.22,4.232553,33,328.39
107765,"pseudo1",372695.8252,7999447.848,0,NA,23.7,0.97,31.9,13.6,2318,91,130,18.5,32,0.4,1.120809,68,89.14034
107766,"pseudo1",313335.8252,8176327.848,0,NA,18,0.96,26.5,9.7,2516,80,189,18.3,21,0.61,8.766044,96,627.3444
107767,"pseudo1",408775.8252,7909687.848,0,NA,19.9,1.1,28.9,10.3,1868,99,106,18.9,32,0.4,21.15215,83,908.8096
107768,"pseudo1",495015.8252,7861687.848,0,NA,23.9,1,31.1,14.2,1084,109,44,19.6,72,0.09999999,0.4860997,37,16.34014
107769,"pseudo1",325415.8252,8212807.848,0,NA,17.3,0.93,25.4,10.2,3453,75,295,17.8,6,0.89,3.675937,100,911.2316
107770,"pseudo1",386535.8252,7953847.848,0,NA,23.8,1,32,13.5,1753,98,90,19,48,0.23,2.650043,0,138.0688
107771,"pseudo1",344775.8252,8075047.848,0,NA,19.7,0.98,28.5,10.1,1885,75,144,18.7,27,0.49,13.22611,49,225.9071
107772,"pseudo1",357175.8252,7970247.848,0,NA,20.1,1.08,29.4,9.900001,1352,87,98,19.3,37,0.33,13.89292,49,331.0966
107773,"pseudo1",369335.8252,7959447.848,0,NA,23.4,1.02,32,12.7,1448,100,69,19.3,54,0.19,6.167736,0,482.1898
107774,"pseudo1",384695.8252,8091207.848,0,NA,23.7,0.85,30.8,15.5,4035,77,309,17.6,13,0.75,1.32313,0,119.9166
107775,"pseudo1",397975.8252,7929527.848,0,NA,23.9,1.01,32.1,13.5,1710,102,82,19.1,51,0.2,1.159361,0,113.7629
107776,"pseudo1",376935.8252,8124327.848,0,NA,22,0.85,29.4,14.2,2658,82,177,18.3,29,0.45,27.96267,65,679.296
107777,"pseudo1",389495.8252,8005047.848,0,NA,23.8,0.94,31.5,14.2,2750,86,186,18.2,26,0.51,0,50,0
107778,"pseudo1",477335.8252,7864487.848,0,NA,23.8,1.01,31.1,13.8,1046,109,42,19.7,73,0.09999999,2.647815,30,84.22588
107779,"pseudo1",390615.8252,7945287.848,0,NA,23.9,1,32.1,13.5,1751,98,90,19.1,48,0.22,0.8094839,14,25.07987
107780,"pseudo1",420135.8252,7970887.848,0,NA,21.2,0.98,29.1,12.6,2560,89,172,18.4,23,0.55,63.9082,25,2204.066
107781,"pseudo1",302055.8252,8254407.848,0,NA,22.8,0.87,29.7,14.9,1733,100,69,19.1,59,0.14,15.23374,8,705.5168
107782,"pseudo1",362935.8252,7970087.848,0,NA,21.8,1.05,30.7,11.4,1262,96,74,19.5,50,0.22,41.34082,100,2323.893
107783,"pseudo1",396615.8252,8018727.848,0,NA,23.5,0.93,31,14.4,3284,78,246,17.9,18,0.66,4.654713,50,357.9413
107784,"pseudo1",361015.8252,8119047.848,0,NA,21.8,0.89,29.7,12.9,1958,89,114,18.8,40,0.29,8.706897,0,784.7802
107785,"pseudo1",370695.8252,7993527.848,0,NA,23.2,0.9899999,31.5,13,2042,92,119,18.7,35,0.37,8.698311,0,439.0319
107786,"pseudo1",330935.8252,8068247.848,0,NA,19.4,1,28.4,9.400001,1369,83,88,19.2,38,0.32,7.209761,0,145.7361
107787,"pseudo1",380295.8252,7965687.848,0,NA,21.9,1.03,30.4,11.9,1603,95,96,19.1,42,0.29,40.14529,100,1682.514
107788,"pseudo1",346775.8252,8001687.848,0,NA,20.3,1.05,29.5,10,1401,81,105,19.3,35,0.37,11.03164,86,236.252
107789,"pseudo1",308695.8252,8201127.848,0,NA,22.3,0.89,29.6,13.8,1838,93,94,18.9,50,0.21,21.04531,36,297.0135
107790,"pseudo1",347895.8252,8027687.848,0,NA,20.2,1.02,29.2,10.2,2053,72,172,18.6,20,0.6,9.883595,0,216.6056
107791,"pseudo1",422055.8252,7902647.848,0,NA,23.9,1.02,31.9,13.6,1669,108,62,19.1,56,0.17,4.19452,11,352.8357
107792,"pseudo1",436375.8252,7861607.848,0,NA,21.6,1.11,30.5,11.3,1080,106,43,19.7,62,0.12,19.4214,11,633.3372
107793,"pseudo1",377015.8252,8040647.848,0,NA,23,0.93,30.9,13.7,3388,75,283,17.8,14,0.73,10.31995,95,223.2286
107794,"pseudo1",290375.8252,8193767.848,0,NA,18.9,0.97,27.4,10.1,1913,87,124,18.8,35,0.36,4.82598,50,879.7551
107795,"pseudo1",324295.8252,8215527.848,0,NA,19.1,0.91,26.8,11.6,2833,79,225,18.2,20,0.62,82.4328,36,2095.084
107796,"pseudo1",428295.8252,7938727.848,0,NA,24,0.96,31.4,14.5,1944,98,100,18.8,44,0.26,0.1036009,50,3.872983
107797,"pseudo1",350855.8252,8044967.848,0,NA,20.2,1,29,10.4,2295,71,193,18.4,18,0.65,53.84605,19,1133.489
107798,"pseudo1",305175.8252,8299687.848,0,NA,24.8,0.72,31.3,17.8,1689,104,54,19.3,65,0.09999999,4.340081,4,349.6584
107799,"pseudo1",388535.8252,7999527.848,0,NA,23.8,0.95,31.6,14.1,2433,91,140,18.5,32,0.41,0.3358221,50,12.68858
107800,"pseudo1",406535.8252,7931047.848,0,NA,24,1,32,13.8,1833,101,89,19,49,0.22,0.5302907,13,21.51744
107801,"pseudo1",311895.8252,8182327.848,0,NA,18.2,0.96,26.6,9.900001,2452,81,183,18.4,23,0.57,4.811762,50,183.9212
107802,"pseudo1",352855.8252,8136407.848,0,NA,22.1,0.89,29.9,13.2,1796,93,97,19,47,0.22,20.71163,100,790.847
107803,"pseudo1",444775.8252,7860327.848,0,NA,23.5,1.06,31.7,12.8,959,107,38,19.8,74,0.09,9.237561,7,391.3055
107804,"pseudo1",367895.8252,7940247.848,0,NA,20.8,1.09,30,10.4,1187,93,72,19.6,48,0.22,5.457581,22,181.345
107805,"pseudo1",300215.8252,8226567.848,0,NA,22.8,0.89,29.9,14.5,1794,97,77,19,56,0.16,5.560641,0,283.764
107806,"pseudo1",343335.8252,8018727.848,0,NA,19.9,1.04,29.1,9.8,1735,75,138,18.9,26,0.51,18.24698,78,458.89
107807,"pseudo1",404135.8252,7894807.848,0,NA,19.5,1.13,28.8,9.6,1864,98,106,18.9,31,0.42,2.906188,0,139.714
107808,"pseudo1",482695.8252,7828247.848,0,NA,23.6,1.1,32.1,12,894,105,41,19.9,76,0.09,0.6461542,16,24.87971
107809,"pseudo1",396295.8252,8077527.848,0,NA,23.6,0.86,30.6,15.4,3902,75,300,17.7,14,0.74,1.690291,87,105.9009
107810,"pseudo1",287895.8252,8191287.848,0,NA,21.6,0.94,29.6,12.1,1104,105,38,19.7,72,0.09,21.12387,9,729.665
107811,"pseudo1",293655.8252,8218887.848,0,NA,21.4,0.93,28.9,12.7,1589,96,76,19.2,55,0.17,26.51282,55,574.9183
107812,"pseudo1",324055.8252,8204487.848,0,NA,24.4,0.79,31,16.8,3079,86,187,18.2,34,0.38,36.21394,1,901.066
107813,"pseudo1",325335.8252,8206887.848,0,NA,23.3,0.83,30,15.7,2900,85,185,18.2,32,0.41,7.730714,0,400.4273
107814,"pseudo1",411095.8252,7962327.848,0,NA,23.9,0.96,31.5,14.3,2102,96,111,18.8,41,0.29,0.3706141,67,36.72874
107815,"pseudo1",417415.8252,7936087.848,0,NA,24,0.98,31.7,14.1,1937,100,97,18.9,45,0.25,0.223478,4,8.3666
107816,"pseudo1",361575.8252,8116327.848,0,NA,21.5,0.9,29.5,12.7,1972,89,117,18.8,39,0.3,37.31178,0,1557.628
107817,"pseudo1",352455.8252,8041927.848,0,NA,21.9,0.98,30.5,11.8,2255,76,179,18.5,25,0.52,58.99977,24,1388.269
107818,"pseudo1",287095.8252,8220967.848,0,NA,22.1,0.94,29.5,13.2,1404,102,51,19.4,66,0.11,11.65187,4,694.6683
107819,"pseudo1",408215.8252,8050487.848,0,NA,23.4,0.88,30.6,15.2,3328,78,232,17.9,19,0.63,0.9904896,79,39.68627
107820,"pseudo1",463175.8252,7878167.848,0,NA,24,1,31.2,14,1187,108,47,19.5,68,0.11,0.2414044,50,8.485281
107821,"pseudo1",306375.8252,8298327.848,0,NA,24,0.75,30.6,17,1782,102,65,19.2,60,0.13,24.29808,42,723.289
107822,"pseudo1",330135.8252,8082647.848,0,NA,18.1,1.01,27.2,8.8,1763,82,118,18.8,27,0.48,15.56812,25,281.4232
107823,"pseudo1",308055.8252,8269527.848,0,NA,23.9,0.79,30.5,16.6,1729,102,63,19.2,62,0.12,11.13677,7,864.3408
107824,"pseudo1",363095.8252,8101367.848,0,NA,23.8,0.87,31.3,14.8,2228,93,120,18.6,43,0.28,23.84381,28,374.1871
107825,"pseudo1",356535.8252,7991607.848,0,NA,20.8,1.04,29.8,10.6,1367,87,100,19.3,39,0.32,5.253134,78,126.7912
107826,"pseudo1",294615.8252,8212327.848,0,NA,19.8,0.95,27.8,11.3,1868,89,118,18.9,40,0.3,11.96783,1,1020.121
107827,"pseudo1",392455.8252,7969047.848,0,NA,21,1.02,29.5,11.6,1972,90,134,18.8,30,0.43,48.64858,100,1370.237
107828,"pseudo1",283495.8252,8217447.848,0,NA,21.3,0.95,29,12.2,1362,100,55,19.4,63,0.12,21.38077,0,751.8125
107829,"pseudo1",341895.8252,8079047.848,0,NA,19.7,0.98,28.6,10,1715,77,124,18.9,31,0.42,0,100,189.4861
107830,"pseudo1",354375.8252,8112087.848,0,NA,18.2,0.96,26.7,9.900001,2980,74,240,18,10,0.81,7.982239,53,795.2113
107831,"pseudo1",458215.8252,7877447.848,0,NA,23.9,1.01,31.3,13.8,1182,108,47,19.5,68,0.11,8.219006,40,172.1656
107832,"pseudo1",357415.8252,8101607.848,0,NA,20.1,0.93,28.5,11.3,1788,88,109,18.9,37,0.33,0.8579921,0,216.1828
107833,"pseudo1",338295.8252,8031767.848,0,NA,20,1.03,29.2,9.8,1602,78,119,19,30,0.44,7.920836,0,450.4642
107834,"pseudo1",331335.8252,8147447.848,0,NA,21.9,0.92,30,12.3,1257,105,51,19.6,65,0.11,23.34467,52,386.6601
107835,"pseudo1",438695.8252,7892647.848,0,NA,24,1.01,31.7,13.9,1440,107,57,19.3,61,0.14,0.7297357,78,28.74022
107836,"pseudo1",342455.8252,8066967.848,0,NA,18.6,1,27.5,9.3,2035,73,165,18.6,20,0.61,14.01708,14,463.176
107837,"pseudo1",382615.8252,8038887.848,0,NA,23.2,0.93,30.9,14,3476,75,285,17.8,14,0.74,25.14239,0,757.8285
107838,"pseudo1",290295.8252,8193127.848,0,NA,19.5,0.96,27.9,10.5,1684,90,99,19,43,0.26,24.2008,32,1444.897
107839,"pseudo1",280775.8252,8187607.848,0,NA,21.4,0.95,29.6,11.7,1009,107,31,19.9,76,0.07,20.58288,15,626.2963
107840,"pseudo1",324215.8252,8161367.848,0,NA,22.2,0.9,30.1,13,1318,104,54,19.5,65,0.12,0,50,0
107841,"pseudo1",357495.8252,8111687.848,0,NA,21,0.91,29.2,12.1,1756,91,99,19,42,0.27,34.15763,69,1809.174
107842,"pseudo1",375495.8252,7977927.848,0,NA,20.7,1.04,29.5,11,1674,89,122,19,33,0.39,13.71667,31,476.3717
107843,"pseudo1",362295.8252,8018967.848,0,NA,20.1,1.02,28.9,10.6,2405,72,212,18.3,15,0.7,44.66701,84,1567.747
107844,"pseudo1",303335.8252,8200247.848,0,NA,22.1,0.91,29.6,13.4,1614,95,77,19.1,55,0.17,36.9351,50,1046.162
107845,"pseudo1",391175.8252,7975927.848,0,NA,19.4,1.04,28.1,10.4,2468,81,199,18.3,15,0.7,37.63438,85,1265.822
107846,"pseudo1",383415.8252,8003687.848,0,NA,23.8,0.95,31.7,14,2632,87,169,18.3,27,0.48,0.2026969,0,7
107847,"pseudo1",347895.8252,8149047.848,0,NA,22.1,0.88,29.8,13.4,1818,93,99,19,47,0.23,3.634615,51,97.84171
107848,"pseudo1",346055.8252,8096647.848,0,NA,20.1,0.95,28.8,10.7,1328,95,65,19.4,50,0.19,2.222147,50,46.93613
107849,"pseudo1",469175.8252,7866007.848,0,NA,23.9,1.02,31.2,13.7,1039,109,41,19.7,73,0.09999999,0.2234226,18,7.483315
107850,"pseudo1",437335.8252,7893047.848,0,NA,24,1.01,31.7,13.8,1451,107,57,19.3,61,0.14,0,50,17.20465
107851,"pseudo1",315255.8252,8255607.848,0,NA,22.7,0.84,29.5,15.4,2102,93,104,18.8,48,0.21,21.05529,64,500.7564
107852,"pseudo1",283655.8252,8187687.848,0,NA,20.8,0.96,29.1,11.2,1164,102,46,19.6,66,0.11,23.54809,72,812.2469
107853,"pseudo1",473575.8252,7863207.848,0,NA,23.6,1.02,31,13.5,1030,109,42,19.7,73,0.09999999,8.309834,60,310.3079
107854,"pseudo1",347015.8252,8096487.848,0,NA,20.1,0.95,28.8,10.8,1335,95,65,19.4,50,0.19,3.531219,50,130.3304
107855,"pseudo1",390775.8252,8027287.848,0,NA,22.2,0.94,30.1,13.4,3312,76,268,17.9,12,0.76,20.08839,45,542.6353
107856,"pseudo1",352615.8252,8138247.848,0,NA,22.2,0.88,30,13.4,1819,93,98,19,47,0.22,9.181845,76,370.1783
107857,"pseudo1",388695.8252,8033287.848,0,NA,23.2,0.93,30.9,14.2,3526,75,283,17.8,13,0.74,2.957065,50,357.8184
107858,"pseudo1",352135.8252,8111687.848,0,NA,18,0.96,26.6,9.8,2987,74,241,18,10,0.82,16.34018,93,1037.907
107859,"pseudo1",307815.8252,8220327.848,0,NA,23.1,0.87,30,14.9,2120,93,106,18.8,48,0.22,21.77315,10,557.6863
107860,"pseudo1",421575.8252,7910647.848,0,NA,24,1.01,31.8,13.8,1789,107,72,19,53,0.19,0.1861708,100,11.13553
107861,"pseudo1",316295.8252,8204087.848,0,NA,23.5,0.84,30.3,15.4,2541,88,146,18.5,39,0.31,5.901974,33,264.1552
107862,"pseudo1",355495.8252,8031847.848,0,NA,19.8,1.01,28.7,10.2,2565,69,227,18.2,12,0.77,15.81142,25,671.3918
107863,"pseudo1",363815.8252,7952807.848,0,NA,20.5,1.09,29.8,10.3,1253,91,83,19.5,44,0.26,14.43657,47,260.6703
107864,"pseudo1",333335.8252,8161687.848,0,NA,22.4,0.88,30,13.5,1544,99,73,19.2,57,0.16,0,0,130.1806
107865,"pseudo1",296215.8252,8289607.848,0,NA,24.6,0.75,31.4,17.2,1583,107,46,19.4,69,0.09,0.9877964,1,40.14972
107866,"pseudo1",319735.8252,8248007.848,0,NA,22.3,0.85,29.1,15,2359,89,138,18.6,40,0.29,27.15719,58,1113.309
107867,"pseudo1",257255.8252,8191847.848,0,NA,21.9,0.95,30.3,11.7,861,115,0,20.1,89,0.04,14.08266,34,517.465
107868,"pseudo1",413975.8252,7892087.848,0,NA,20.9,1.1,29.8,10.9,1283,103,60,19.4,52,0.19,44.12236,54,874.1299
107869,"pseudo1",416215.8252,7910407.848,0,NA,23.9,1.01,31.9,13.6,1769,107,71,19,53,0.19,0.09320354,0,409.0795
107870,"pseudo1",421335.8252,7958167.848,0,NA,22.1,0.98,29.8,13.1,2291,94,134,18.6,32,0.41,45.06129,100,1328.909
107871,"pseudo1",389495.8252,8046727.848,0,NA,23.1,0.91,30.7,14.3,3423,77,266,17.8,15,0.7,1.978064,86,132.842
107872,"pseudo1",444775.8252,7864727.848,0,NA,22.9,1.06,31.2,12.5,1036,107,41,19.7,69,0.09999999,17.75833,100,614.0839
107873,"pseudo1",313815.8252,8224407.848,0,NA,22.9,0.86,29.8,15.1,2311,90,125,18.6,43,0.26,0,0,188.722
107874,"pseudo1",356535.8252,8038327.848,0,NA,21.5,0.98,30.1,11.5,2372,74,195,18.4,21,0.59,34.65802,65,1012.524
107875,"pseudo1",377255.8252,8094647.848,0,NA,19.9,0.92,27.9,11.8,3220,72,260,17.9,12,0.77,52.60684,38,1108.665
107876,"pseudo1",393815.8252,7993207.848,0,NA,23.8,0.95,31.6,14.2,2301,95,122,18.6,36,0.35,0.07101942,50,1.732051
107877,"pseudo1",376695.8252,8123927.848,0,NA,22.3,0.85,29.6,14.5,2627,83,173,18.3,31,0.42,28.66461,34,786.6543
107878,"pseudo1",427815.8252,7893127.848,0,NA,20.3,1.09,29.1,10.8,1744,102,90,19,38,0.32,31.40985,71,607.6249
107879,"pseudo1",346615.8252,8083127.848,0,NA,20.1,0.97,28.9,10.5,1558,84,99,19.1,38,0.32,0,0,157.8132
107880,"pseudo1",356055.8252,7962887.848,0,NA,20.9,1.08,30.1,10.4,1122,92,73,19.7,49,0.22,4.054516,0,180.0528
107881,"pseudo1",469655.8252,7877527.848,0,NA,24,0.9899999,31,14.2,1180,108,47,19.5,68,0.11,0.5610471,0,75.73638
107882,"pseudo1",422695.8252,7962487.848,0,NA,23.5,0.95,31,14.3,2195,95,121,18.7,38,0.33,16.96245,0,698.3423
107883,"pseudo1",327575.8252,8165127.848,0,NA,22.2,0.89,29.9,13.3,1474,100,67,19.3,59,0.14,0,50,8.717798
107884,"pseudo1",449735.8252,7866167.848,0,NA,23.3,1.05,31.3,12.9,1050,108,42,19.7,70,0.09999999,43.98965,47,628.903
107885,"pseudo1",315575.8252,8220887.848,0,NA,21.9,0.88,29,14.1,2273,88,138,18.6,39,0.31,36.11148,35,879.9296
107886,"pseudo1",272935.8252,8190007.848,0,NA,21.1,0.96,29.5,11.3,1017,107,31,19.8,75,0.07,12.08838,0,757.2694
107887,"pseudo1",380135.8252,7937527.848,0,NA,20.8,1.08,29.8,10.7,1363,94,82,19.4,44,0.26,5.473175,100,155.1999
107888,"pseudo1",299095.8252,8188487.848,0,NA,22.1,0.92,29.8,12.9,1257,102,49,19.5,67,0.11,13.39152,20,295.3811
107889,"pseudo1",300535.8252,8231367.848,0,NA,22.7,0.9,29.7,14.4,1782,97,77,19.1,56,0.16,10.57549,27,291.1975
107890,"pseudo1",482535.8252,7863127.848,0,NA,23.9,1.01,31.1,13.9,1051,109,42,19.7,73,0.09999999,0.901003,19,56.39149
107891,"pseudo1",320855.8252,8238007.848,0,NA,23.9,0.81,30.4,16.5,2165,97,98,18.8,51,0.19,39.0233,81,475.5176
107892,"pseudo1",373255.8252,7924407.848,0,NA,20.9,1.1,30.2,10.5,1101,95,61,19.7,53,0.18,13.92093,29,170.9415
107893,"pseudo1",385815.8252,8091127.848,0,NA,23.8,0.84,30.9,15.6,4052,77,309,17.6,14,0.74,0,50,7.071068
107894,"pseudo1",347895.8252,8106087.848,0,NA,19.2,0.95,27.8,10.3,1895,84,125,18.8,31,0.43,27.94508,0,1202.587
107895,"pseudo1",357175.8252,7969847.848,0,NA,20,1.08,29.3,9.900001,1364,86,99,19.3,37,0.34,13.91214,61,356.1727
107896,"pseudo1",380295.8252,8121447.848,0,NA,23.9,0.8,30.6,16.3,2527,87,150,18.4,37,0.33,17.32096,8,982.5187
107897,"pseudo1",269015.8252,8215127.848,0,NA,21.1,0.96,29.2,11.7,1153,106,37,19.7,72,0.08,30.86209,29,746.7007
107898,"pseudo1",300455.8252,8294727.848,0,NA,24.8,0.73,31.4,17.6,1637,105,50,19.3,67,0.09999999,0.9323078,93,35.70714
107899,"pseudo1",343015.8252,8019607.848,0,NA,20.2,1.04,29.3,10,1664,76,130,19,28,0.47,10.36131,34,215.4623
107900,"pseudo1",380455.8252,7980887.848,0,NA,22.9,0.9899999,31.2,12.9,1900,95,103,18.9,39,0.32,14.0113,0,838.6012
107901,"pseudo1",301975.8252,8192167.848,0,NA,20.1,0.94,28.2,11.3,1668,91,96,19,45,0.24,22.01023,38,414.959
107902,"pseudo1",439015.8252,7857127.848,0,NA,22.1,1.1,30.9,11.6,990,106,40,19.8,67,0.09999999,1.802922,0,567.0908
107903,"pseudo1",365175.8252,8063047.848,0,NA,21.5,0.95,29.8,12.2,3021,72,250,18,16,0.7,31.03156,33,1153.926
107904,"pseudo1",409575.8252,7910567.848,0,NA,21.6,1.06,30.2,11.7,1373,103,65,19.4,51,0.19,39.33681,82,1239.32
107905,"pseudo1",338535.8252,8055447.848,0,NA,19.1,1.01,28.2,9.400001,1542,81,106,19.1,31,0.43,5.816736,15,170.4201
