"siteid","spid","x","y","occ","group","bcc","calc","ccc","ddeg","nutri","pday","precyy","sfroyy","slope","sradyy","swb","tavecc","topo"
109172,"pseudo1",1672187.5,41287.5,0,NA,0,0,0,847,6,40,2173,2,184,14329,19,-7,146
109173,"pseudo1",1642887.5,34887.5,0,NA,0,0,0,693,0,44,1988,4,449,9858,0,-7,7
109174,"pseudo1",1731687.5,109787.5,0,NA,4,0,40,2369,17,47,1864,0,191,14346,53,-2,51
109175,"pseudo1",1723687.5,176087.5,0,NA,0,0,0,2895,24,36,1033,0,54,19007,-125,0,4
109176,"pseudo1",1587587.5,94687.5,0,NA,0,0,0,3188,17,32,1027,0,96,20858,-225,0,-4
109177,"pseudo1",1587187.5,107687.5,0,NA,6,0,12,3200,17,31,997,0,47,17367,-210,0,-6
109178,"pseudo1",1698087.5,110087.5,0,NA,0,0,0,3224,25,42,1511,0,11,18293,79,0,-37
109179,"pseudo1",1770687.5,140487.5,0,NA,60,1,33,3129,12,42,1312,0,154,21882,-6,0,146
109180,"pseudo1",1809787.5,72287.5,0,NA,0,0,0,754,6.25,37,998,3,272,19459,20,-8,188
109181,"pseudo1",1564487.5,104087.5,0,NA,23,0,39,2336,17,37,1510,0,166,19986,9,-1,43
109182,"pseudo1",1716587.5,-4412.5,0,NA,67,0,8,3512,17,31,1910,0,51,18646,35,1,99
109183,"pseudo1",1717087.5,111987.5,0,NA,10,1,58,1892,7,47,2148,0,261,11335,22,-3,84
109184,"pseudo1",1709487.5,69587.5,0,NA,0,0,0,1072,7,40,1464,1,306,22511,19,-5,102
109185,"pseudo1",1706587.5,106287.5,0,NA,23,0,21,2398,13,44,1840,0,154,20168,39,-1,-70
109186,"pseudo1",1591887.5,147487.5,0,NA,0,1,0,2484,17,37,1446,0,59,19591,6,0,146
109187,"pseudo1",1780087.5,37287.5,0,NA,0,0,0,1373,2.75,35,1278,1,361,20598,6,-5,-121
109188,"pseudo1",1713887.5,176587.5,0,NA,19,0,81,2913,24,35,1033,0,68,19743,-145,0,15
109189,"pseudo1",1581287.5,156687.5,0,NA,31,1,0,3277,34.6875,33,1033,0,170,16367,-117,0,7
109190,"pseudo1",1603587.5,18987.5,0,NA,0,1,0,3442,7,28,701,0,140,19228,-479,1,2
109191,"pseudo1",1635887.5,102987.5,0,NA,2,0,98,2639,16.75,39,1463,0,249,16096,48,-1,58
109192,"pseudo1",1688387.5,129987.5,0,NA,4,0,2,3257,24,38,1207,0,77,19390,-40,0,0
109193,"pseudo1",1590787.5,110787.5,0,NA,0,0,0,3354,0,31,961,0,0,18396,-324,0,-13
109194,"pseudo1",1663587.5,147487.5,0,NA,0,0,0,3294,17,35,1026,0,16,18139,-188,0,-9
109195,"pseudo1",1515887.5,34587.5,0,NA,0,0,0,3362,24.875,28,1085,0,17,18576,-233,0,7
109196,"pseudo1",1679787.5,57087.5,0,NA,0,0,0,1270,0,41,1889,1,0,16386,0,-5,-125
109197,"pseudo1",1740887.5,55787.5,0,NA,0,0,0,520,0,40,1648,5,219,11211,0,-8,-121
109198,"pseudo1",1761887.5,149087.5,0,NA,0,0,100,2261,11,46,1769,0,210,22133,73,-2,87
109199,"pseudo1",1561687.5,72787.5,0,NA,0,0,0,2706,24.5625,32,1186,0,93,16813,-31,0,33
109200,"pseudo1",1722387.5,138087.5,0,NA,29,0,14,2637,17,42,1584,0,172,14654,52,-1,-2
109201,"pseudo1",1580287.5,128887.5,0,NA,0,0,0,2409,17,37,1506,0,6,18568,43,-1,-22
109202,"pseudo1",1652587.5,60587.5,0,NA,0,0,100,1585,12,45,1501,0,198,14037,39,-4,-24
109203,"pseudo1",1621887.5,80487.5,0,NA,0,0,0,3140,25,38,994,0,2,18286,-31,0,-1
109204,"pseudo1",1818387.5,25887.5,0,NA,0,0,0,3327,3,32,1002,0,362,17540,-134,0,-125
109205,"pseudo1",1785787.5,39787.5,0,NA,0,0,0,1253,2.625,35,1148,1,120,16039,22,-6,65
109206,"pseudo1",1770287.5,65187.5,0,NA,0,0,0,989,12,38,1149,1,128,17771,54,-6,-8
109207,"pseudo1",1764087.5,51887.5,0,NA,0,0,0,1131,6.5625,37,1335,1,304,10032,21,-5,121
109208,"pseudo1",1791587.5,106887.5,0,NA,0,1,0,976,12.3125,45,1469,1,263,21992,38,-6,3
109209,"pseudo1",1707787.5,102687.5,0,NA,44,1,37,2472,7,45,1855,0,357,7338,8,-1,-165
109210,"pseudo1",1706487.5,16787.5,0,NA,67,0,33,3293,7,30,1978,0,348,18689,23,0,70
109211,"pseudo1",1590487.5,42987.5,0,NA,12,0,62,1934,7,40,1614,0,179,12119,24,-2,-171
109212,"pseudo1",1591687.5,-5212.5,0,NA,19,0,25,1459,7,37,1418,0,393,20232,0,-4,-79
109213,"pseudo1",1600787.5,42887.5,0,NA,12,0,87,2099,12,40,1465,0,377,16129,39,-2,-104
109214,"pseudo1",1652187.5,153787.5,0,NA,8,1,92,2576,23,38,1351,0,61,17390,4,-1,124
109215,"pseudo1",1727687.5,-18012.5,0,NA,94,0,0,3580,7,30,1732,0,365,13611,-10,1,-136
109216,"pseudo1",1723087.5,106587.5,0,NA,0,1,0,1646,0.4375,47,2156,0,335,13286,0,-4,4
109217,"pseudo1",1686187.5,158587.5,0,NA,15,1,4,2952,12,36,1194,0,220,13861,-37,0,35
109218,"pseudo1",1652387.5,126087.5,0,NA,0,0,0,3159,24.5,36,1137,0,148,14486,-6,0,-39
109219,"pseudo1",1750887.5,88287.5,0,NA,4,0,2,2098,18,41,1309,0,127,17918,26,-2,-55
109220,"pseudo1",1553187.5,106987.5,0,NA,0,1,0,2179,25,38,1617,0,60,19715,20,-2,-41
109221,"pseudo1",1636887.5,25187.5,0,NA,0,0,6,1964,17,29,1062,0,159,15068,-84,-2,68
109222,"pseudo1",1609587.5,54087.5,0,NA,8,1,10,1566,7,43,1608,0,179,15634,23,-4,77
109223,"pseudo1",1716687.5,149887.5,0,NA,21,0,35,2718,24,39,1399,0,129,17869,61,-1,3
109224,"pseudo1",1696587.5,82287.5,0,NA,0,0,0,866,0,46,1830,1,324,10817,0,-6,359
109225,"pseudo1",1722487.5,24287.5,0,NA,27,0,41,1649,6,34,1927,0,298,18547,20,-3,154
109226,"pseudo1",1609387.5,6987.5,0,NA,0,0,0,985,2.3125,39,1440,1,272,15913,10,-6,-19
109227,"pseudo1",1647987.5,132187.5,0,NA,0,0,100,3179,17,35,1131,0,63,16575,-63,0,-14
109228,"pseudo1",1746287.5,26887.5,0,NA,8,0,92,3508,3,32,1538,0,464,13012,9,1,-97
109229,"pseudo1",1608887.5,141787.5,0,NA,85,1,14,2858,11.5,36,1254,0,304,10343,16,0,45
109230,"pseudo1",1762287.5,84787.5,0,NA,0,1,94,2822,7.3125,38,1013,0,463,7944,24,0,-178
109231,"pseudo1",1817187.5,24287.5,0,NA,0,0,0,2517,7,33,1060,0,337,21991,-88,-1,-13
109232,"pseudo1",1694687.5,21987.5,0,NA,0,0,0,1433,2.625,33,2108,1,257,21945,6,-4,-16
109233,"pseudo1",1725087.5,19687.5,0,NA,0,0,0,1736,7,34,1891,0,178,20704,23,-3,-43
109234,"pseudo1",1574587.5,60087.5,0,NA,33,0,4,2630,17,35,1554,0,86,16918,34,-1,-25
109235,"pseudo1",1765887.5,127187.5,0,NA,35,0,8,3209,25,43,1338,1,10,18268,93,0,1
109236,"pseudo1",1630287.5,46987.5,0,NA,0,1,0,1437,0.875,41,1405,0,421,6596,0,-4,-987
109237,"pseudo1",1757187.5,168787.5,0,NA,0,0,0,3285,0,37,982,0,8,18327,-209,0,-3
109238,"pseudo1",1742887.5,13187.5,0,NA,0,1,100,1969,3.75,34,1743,0,347,22330,1,-2,-59
109239,"pseudo1",1744187.5,116187.5,0,NA,0,0,81,1665,6.9375,46,1873,0,177,14075,6,-4,146
109240,"pseudo1",1755787.5,54787.5,0,NA,0,1,44,1626,7,36,1344,1,234,13203,24,-3,-143
109241,"pseudo1",1840887.5,89987.5,0,NA,0,0,0,663,0,38,983,4,363,22001,0,-8,143
109242,"pseudo1",1789987.5,98787.5,0,NA,0,0,0,1994,17,41,1273,0,151,20365,38,-3,130
109243,"pseudo1",1702087.5,86687.5,0,NA,0,0,0,2929,6.9375,43,1321,0,217,15557,22,0,-36
109244,"pseudo1",1605987.5,79187.5,0,NA,33,0,4,2584,17,38,1376,0,76,17831,30,-1,-87
109245,"pseudo1",1635687.5,107587.5,0,NA,0,0,0,2823,25,37,1315,0,49,17344,48,0,-27
109246,"pseudo1",1533787.5,62087.5,0,NA,0,0,0,3020,25,31,1131,0,10,18679,-155,0,1
109247,"pseudo1",1602487.5,15987.5,0,NA,0,0,0,3235,13.25,29,737,0,167,13176,-245,0,4
109248,"pseudo1",1573387.5,25887.5,0,NA,0,0,0,3739,25,35,1153,0,4,18008,-77,2,1
109249,"pseudo1",1775387.5,72487.5,0,NA,0,1,6,1069,0,39,1125,1,367,22677,0,-5,73
109250,"pseudo1",1724787.5,-11312.5,0,NA,2,0,10,4308,7,30,1749,0,128,17282,-13,2,-97
109251,"pseudo1",1733187.5,172587.5,0,NA,4,0,46,3106,23,36,947,0,101,15631,-127,0,22
109252,"pseudo1",1645787.5,1787.5,0,NA,0,0,0,381,0,40,1568,9,221,11248,0,-9,-50
109253,"pseudo1",1538487.5,87187.5,0,NA,0,1,0,2141,18,36,1595,0,64,18785,12,-2,-42
109254,"pseudo1",1618187.5,165387.5,0,NA,0,0,0,3433,0,33,829,0,57,17322,-313,1,-12
109255,"pseudo1",1744087.5,176887.5,0,NA,0,0,0,3236,25,36,893,0,12,18499,-159,0,0
109256,"pseudo1",1739987.5,65487.5,0,NA,0,1,0,865,0,39,1373,2,518,6075,0,-6,62
109257,"pseudo1",1633387.5,57787.5,0,NA,4,0,2,2554,13,43,1270,0,53,16148,30,-1,-158
109258,"pseudo1",1601787.5,71987.5,0,NA,2,1,29,2217,12.625,41,1711,0,150,17703,37,-2,84
109259,"pseudo1",1673587.5,131487.5,0,NA,23,0,8,2949,24,38,1254,0,129,16276,32,0,14
109260,"pseudo1",1644987.5,8487.5,0,NA,0,0,0,64,0,44,1986,25,150,17389,0,-12,199
109261,"pseudo1",1723787.5,-3012.5,0,NA,13,0,0,3279,16.3125,31,1886,0,160,20567,28,0,108
109262,"pseudo1",1648387.5,144187.5,0,NA,8,0,17,3336,17,34,981,0,44,18187,-213,0,-15
109263,"pseudo1",1657987.5,161087.5,0,NA,25,1,0,3008,17,35,1208,0,148,21033,-166,0,53
109264,"pseudo1",1746087.5,135187.5,0,NA,12,0,62,2022,16.4375,49,2271,0,201,13199,62,-2,-178
109265,"pseudo1",1581987.5,88387.5,0,NA,64,0,35,3137,17,31,1045,0,154,15394,-95,0,-3
109266,"pseudo1",1706287.5,96287.5,0,NA,0,1,0,1184,7,47,2073,0,129,14875,8,-5,-128
109267,"pseudo1",1815387.5,40787.5,0,NA,0,0,0,1065,5.5,35,1492,1,349,22443,17,-6,140
109268,"pseudo1",1760587.5,73787.5,0,NA,23,1,52,1888,12,37,1049,0,160,15455,16,-2,0
109269,"pseudo1",1817887.5,28587.5,0,NA,10,0,58,1565,2,35,1260,1,340,20595,6,-4,59
109270,"pseudo1",1576287.5,13687.5,0,NA,17,0,83,2154,12.5,36,1382,0,370,21290,-39,-1,-131
109271,"pseudo1",1683287.5,101787.5,0,NA,0,0,0,3260,25,40,1257,0,5,17969,55,0,-25
109272,"pseudo1",1699287.5,52287.5,0,NA,21,0,41,2223,7.875,31,1487,0,320,19161,-59,-2,-262
109273,"pseudo1",1517287.5,23487.5,0,NA,0,0,0,3390,24,28,972,0,12,18365,-223,0,13
109274,"pseudo1",1664287.5,91687.5,0,NA,23,1,64,2039,12,43,1527,0,201,21160,39,-2,-110
109275,"pseudo1",1548587.5,58187.5,0,NA,0,0,0,3015,25,30,1130,0,47,19284,-134,0,-12
109276,"pseudo1",1609187.5,117287.5,0,NA,0,0,0,3033,25,34,1262,0,53,17208,-43,0,29
109277,"pseudo1",1628787.5,69087.5,0,NA,0,0,0,3004,17,40,1239,0,28,17975,0,0,-24
109278,"pseudo1",1730387.5,26287.5,0,NA,0,0,0,4279,12,30,1626,0,2,16082,23,3,-60
109279,"pseudo1",1765887.5,87387.5,0,NA,0,0,0,3026,18,38,978,0,81,15676,-123,0,-72
109280,"pseudo1",1766487.5,89787.5,0,NA,56,0,43,3032,5.6875,38,980,0,313,21340,-262,0,-221
109281,"pseudo1",1762387.5,111087.5,0,NA,0,0,0,3126,25,42,1241,0,6,18080,41,0,-8
109282,"pseudo1",1576687.5,55887.5,0,NA,6,0,94,2244,12.9375,37,1630,0,266,12423,50,-2,-44
109283,"pseudo1",1740887.5,145987.5,0,NA,29,0,39,2763,25.125,42,1473,0,138,18067,83,0,-178
109284,"pseudo1",1675987.5,152487.5,0,NA,0,0,0,3209,24,35,1093,0,34,18851,-136,0,-2
109285,"pseudo1",1619087.5,139187.5,0,NA,4,0,2,2601,13.3125,38,1409,0,118,17457,9,-1,-189
109286,"pseudo1",1623887.5,87287.5,0,NA,0,0,75,2744,19,38,1245,0,109,16203,37,-1,68
109287,"pseudo1",1699487.5,99787.5,0,NA,0,0,0,3245,0,42,1487,0,0,17405,-3,0,-2
109288,"pseudo1",1630787.5,55687.5,0,NA,0,1,0,1268,0,45,1580,0,399,15035,0,-5,-136
109289,"pseudo1",1588087.5,127687.5,0,NA,4,1,2,2250,17,38,1630,0,41,18577,30,-1,106
109290,"pseudo1",1574387.5,130187.5,0,NA,21,1,79,2437,11.125,37,1482,0,301,13655,22,0,79
109291,"pseudo1",1731587.5,146987.5,0,NA,6,0,6,2706,24.375,41,1445,0,171,14091,81,0,-25
109292,"pseudo1",1572987.5,23687.5,0,NA,0,0,0,3742,25,34,1136,0,0,17862,-78,2,-39
109293,"pseudo1",1602987.5,8387.5,0,NA,0,0,0,1057,2.9375,40,1551,1,263,13147,11,-5,20
109294,"pseudo1",1831487.5,96587.5,0,NA,0,1,0,907,0,39,1106,1,392,19690,0,-7,-126
109295,"pseudo1",1768687.5,148087.5,0,NA,41,0,21,2980,12,42,1394,0,166,19005,39,0,-13
109296,"pseudo1",1760287.5,78087.5,0,NA,12,1,87,1722,12,39,1124,0,184,17579,26,-3,-37
109297,"pseudo1",1679287.5,153887.5,0,NA,0,0,0,3308,17,35,1039,0,27,18534,-189,0,-21
109298,"pseudo1",1604287.5,86587.5,0,NA,0,0,0,2803,25,36,1231,0,33,18136,16,0,13
109299,"pseudo1",1550087.5,83387.5,0,NA,0,0,0,3131,25,31,957,0,98,20130,-261,0,-10
109300,"pseudo1",1644987.5,117587.5,0,NA,0,0,0,2807,16.625,38,1332,0,81,16630,40,0,44
109301,"pseudo1",1609787.5,81787.5,0,NA,0,0,0,2571,16.0625,38,1310,0,65,17106,23,-1,44
109302,"pseudo1",1661187.5,48487.5,0,NA,0,0,0,74,0,54,2628,20,283,21081,0,-12,-231
109303,"pseudo1",1682687.5,84587.5,0,NA,19,0,25,2243,7,45,1527,0,208,13418,23,-1,146
109304,"pseudo1",1698987.5,193587.5,0,NA,0,1,0,2730,25.0625,34,938,0,163,18746,-163,-1,-8
109305,"pseudo1",1804587.5,86287.5,0,NA,0,0,0,1085,2.9375,41,1135,1,109,18648,8,-6,-20
109306,"pseudo1",1594487.5,96687.5,0,NA,15,0,4,3207,24,32,1041,0,35,17485,-121,0,8
109307,"pseudo1",1729787.5,14287.5,0,NA,21,0,4,4431,18,30,1679,0,11,18065,35,3,-111
109308,"pseudo1",1601387.5,112987.5,0,NA,0,0,0,3311,24,32,1110,0,13,18563,-171,0,-16
109309,"pseudo1",1530487.5,62287.5,0,NA,0,1,0,2815,12,32,1246,0,63,19364,-146,0,-24
109310,"pseudo1",1739687.5,119987.5,0,NA,0,0,0,3199,0,44,1661,0,0,16206,0,0,-88
109311,"pseudo1",1712087.5,14487.5,0,NA,10,0,2,4324,37,29,1874,0,41,18226,63,3,-56
109312,"pseudo1",1599587.5,15487.5,0,NA,0,0,0,3633,12.75,28,673,0,29,16671,-448,1,-124
109313,"pseudo1",1550587.5,91087.5,0,NA,31,1,6,1990,25,38,1739,0,65,19448,37,-2,-37
109314,"pseudo1",1629687.5,54487.5,0,NA,33,1,10,1873,7.375,43,1408,0,371,20014,8,-3,-137
109315,"pseudo1",1624787.5,61587.5,0,NA,0,1,0,1233,7,45,1680,0,303,22091,22,-5,-18
109316,"pseudo1",1765287.5,133987.5,0,NA,0,0,0,3230,25,43,1370,1,28,18497,116,0,-77
109317,"pseudo1",1589687.5,106387.5,0,NA,0,0,0,3342,35,31,957,0,2,18795,-246,0,-8
109318,"pseudo1",1641887.5,136087.5,0,NA,29,0,27,3339,17,34,1024,0,45,18581,-206,0,-30
109319,"pseudo1",1604087.5,90087.5,0,NA,17,0,83,2942,17,35,1167,0,141,17726,-38,0,20
109320,"pseudo1",1564987.5,102287.5,0,NA,8,1,92,2838,12,34,1247,0,81,19815,-142,0,-7
109321,"pseudo1",1598987.5,85287.5,0,NA,0,0,0,2867,25,35,1184,0,49,18025,-2,0,-4
109322,"pseudo1",1757787.5,114387.5,0,NA,17,0,2,3138,7,43,1325,0,258,12236,24,0,-210
109323,"pseudo1",1734587.5,87287.5,0,NA,0,1,0,610,7,47,1973,3,176,21971,7,-8,76
109324,"pseudo1",1793687.5,56987.5,0,NA,0,0,0,601,0,37,1386,4,148,17166,0,-9,-58
109325,"pseudo1",1758187.5,107887.5,0,NA,2,1,98,2498,12.375,43,1392,0,485,6932,41,-1,-325
109326,"pseudo1",1687587.5,82987.5,0,NA,0,0,0,2249,3,44,1501,0,92,14000,9,-1,-180
109327,"pseudo1",1656887.5,153587.5,0,NA,0,1,0,2973,25.8125,36,1152,0,104,15990,-79,0,-134
109328,"pseudo1",1629087.5,143187.5,0,NA,0,1,0,2845,17.3125,37,1246,0,144,20877,-86,0,-24
109329,"pseudo1",1619587.5,67987.5,0,NA,8,1,54,2099,7,42,1591,0,348,22971,23,-2,56
109330,"pseudo1",1510987.5,11587.5,0,NA,0,0,0,3388,25,28,906,0,22,18106,-249,0,0
109331,"pseudo1",1775587.5,39687.5,0,NA,0,1,0,659,0,37,1469,4,162,14910,0,-8,-64
109332,"pseudo1",1804587.5,78787.5,0,NA,0,0,0,952,3,39,995,2,146,13764,9,-7,-142
109333,"pseudo1",1629087.5,12587.5,0,NA,0,0,0,656,0,38,1458,4,205,13474,0,-8,-52
109334,"pseudo1",1601187.5,148187.5,0,NA,60,1,39,2833,12,36,1254,0,294,20400,-71,0,-50
109335,"pseudo1",1636387.5,14587.5,0,NA,0,0,0,940,7,35,1284,2,89,17025,12,-6,-156
109336,"pseudo1",1822087.5,91687.5,0,NA,0,0,0,824,0.875,38,1126,2,296,20705,0,-8,-145
109337,"pseudo1",1622887.5,89687.5,0,NA,0,0,100,2939,25,37,1175,0,23,17862,7,0,16
109338,"pseudo1",1624787.5,117387.5,0,NA,8,0,4,3212,25,33,1026,0,52,20199,-173,0,-18
109339,"pseudo1",1582687.5,123787.5,0,NA,0,0,0,2840,26,34,1247,0,61,17023,-70,0,-36
109340,"pseudo1",1552487.5,71287.5,0,NA,0,0,0,2887,25,31,1066,0,69,18745,-136,0,6
109341,"pseudo1",1769787.5,42087.5,0,NA,0,1,0,1205,7,36,1427,1,377,17495,24,-5,-125
109342,"pseudo1",1579487.5,77187.5,0,NA,0,0,0,2842,25,33,1130,0,43,19227,-72,0,-10
109343,"pseudo1",1677587.5,72987.5,0,NA,8,0,92,2031,7,44,1643,0,352,9068,22,-2,-43
109344,"pseudo1",1594987.5,73687.5,0,NA,2,1,54,2386,17,39,1555,0,127,14742,53,-2,12
109345,"pseudo1",1818887.5,81787.5,0,NA,2,0,98,1746,7,34,827,0,406,8969,16,-4,-85
109346,"pseudo1",1694687.5,167787.5,0,NA,31,0,50,3296,17,33,944,0,315,18394,-234,0,-210
109347,"pseudo1",1712587.5,166087.5,0,NA,0,0,0,3180,25,35,990,0,16,18218,-144,0,-12
109348,"pseudo1",1693887.5,95887.5,0,NA,0,1,0,1577,7,45,1708,0,342,22304,7,-4,94
109349,"pseudo1",1682987.5,142887.5,0,NA,0,0,0,2996,24.9375,37,1139,0,23,18699,-11,0,-8
109350,"pseudo1",1691387.5,137987.5,0,NA,37,0,19,2717,22.125,39,1369,0,125,15488,57,0,26
109351,"pseudo1",1746187.5,104087.5,0,NA,0,1,0,1385,0.75,47,1859,0,362,14601,0,-5,-24
109352,"pseudo1",1595587.5,50687.5,0,NA,0,1,75,1736,12,41,1597,0,322,21994,38,-3,-7
109353,"pseudo1",1711987.5,68987.5,0,NA,0,0,0,1934,7,38,1249,0,54,17359,-38,-2,-145
109354,"pseudo1",1736487.5,54187.5,0,NA,0,0,0,473,0,40,1697,6,336,12203,0,-8,157
109355,"pseudo1",1727687.5,155787.5,0,NA,4,0,2,2934,23.5,38,1227,0,99,15983,14,0,-29
109356,"pseudo1",1571087.5,36487.5,0,NA,0,0,0,3651,0,33,1176,0,2,17766,-169,1,2
109357,"pseudo1",1742987.5,44187.5,0,NA,0,0,0,968,0,37,1741,1,358,9381,0,-6,136
109358,"pseudo1",1770187.5,148487.5,0,NA,0,0,0,3233,0,41,1293,0,10,18292,-29,0,-7
109359,"pseudo1",1798087.5,84087.5,0,NA,0,0,0,755,0.4375,42,1192,2,263,20114,0,-7,184
109360,"pseudo1",1808487.5,46087.5,0,NA,0,1,0,821,5.6875,36,1665,2,275,21217,12,-8,-131
109361,"pseudo1",1747187.5,25487.5,0,NA,33,0,48,1648,1.75,35,1678,0,408,13814,5,-3,346
109362,"pseudo1",1728087.5,167287.5,0,NA,0,0,0,2792,24,37,1152,0,28,18735,-36,0,21
109363,"pseudo1",1756787.5,146387.5,0,NA,0,0,0,2693,17,44,1533,0,93,18107,127,0,-4
109364,"pseudo1",1578887.5,136187.5,0,NA,46,1,17,2442,15.75,37,1457,0,79,20007,13,0,49
109365,"pseudo1",1714887.5,71587.5,0,NA,0,0,0,1130,6.0625,40,1417,1,404,16432,20,-5,167
109366,"pseudo1",1608187.5,14087.5,0,NA,79,0,21,2318,7,31,887,0,282,16997,-193,-1,32
109367,"pseudo1",1649687.5,73087.5,0,NA,0,0,0,3129,0,41,1193,0,0,17524,-81,0,-4
109368,"pseudo1",1746387.5,46587.5,0,NA,0,1,0,1554,13,36,1624,0,71,17945,56,-3,-67
109369,"pseudo1",1571087.5,146287.5,0,NA,8,1,4,2919,28.5,34,1149,0,81,20258,-143,0,-7
109370,"pseudo1",1710587.5,151387.5,0,NA,0,0,0,2878,25,38,1299,0,51,19652,13,0,-16
109371,"pseudo1",1632087.5,67987.5,0,NA,0,0,0,3152,0,40,1190,0,0,18239,-86,0,-36
109372,"pseudo1",1649987.5,8087.5,0,NA,14,0,35,1635,3,30,913,0,298,12842,-73,-3,-82
109373,"pseudo1",1734187.5,1887.5,0,NA,83,0,17,2891,7,32,1836,0,274,18745,14,0,-162
109374,"pseudo1",1739087.5,128987.5,0,NA,8,0,92,2225,18,47,2129,0,131,17524,56,-2,-128
109375,"pseudo1",1676387.5,169487.5,0,NA,0,0,0,3366,5.3125,33,986,0,8,18421,-331,0,-31
109376,"pseudo1",1568087.5,68387.5,0,NA,0,0,0,2707,24,33,1273,0,35,18381,-19,0,22
109377,"pseudo1",1640287.5,95287.5,0,NA,0,0,0,2688,24.125,41,1523,0,133,17117,76,-1,26
109378,"pseudo1",1635187.5,-11512.5,0,NA,0,1,0,613,0,38,1451,5,231,11893,0,-8,-12
109379,"pseudo1",1566187.5,60587.5,0,NA,0,0,0,2765,25,33,1335,0,23,18953,-4,0,2
109380,"pseudo1",1581387.5,133987.5,0,NA,17,1,64,2408,18,37,1499,0,16,18106,22,0,12
109381,"pseudo1",1800187.5,76487.5,0,NA,0,0,0,1097,7,39,999,1,276,11500,22,-6,-119
109382,"pseudo1",1710287.5,136987.5,0,NA,0,0,0,3079,24,39,1311,0,82,20530,21,0,20
109383,"pseudo1",1546287.5,100187.5,0,NA,0,1,100,2044,17,39,1707,0,47,17476,33,-2,26
109384,"pseudo1",1665587.5,86987.5,0,NA,45,0,41,3070,24,42,1345,0,45,18623,57,0,-44
109385,"pseudo1",1716587.5,96187.5,0,NA,0,1,0,953,0,48,2189,1,417,8944,0,-6,377
109386,"pseudo1",1595187.5,88187.5,0,NA,0,0,0,2954,25,34,1153,0,72,17028,-22,0,16
109387,"pseudo1",1726587.5,158787.5,0,NA,0,0,0,2978,24.5625,38,1164,0,47,17136,-21,0,-14
109388,"pseudo1",1620887.5,163587.5,0,NA,0,0,0,3442,0,33,839,0,35,18528,-335,1,-27
109389,"pseudo1",1653587.5,10987.5,0,NA,0,0,0,346,0,41,1816,10,417,14870,0,-10,-168
109390,"pseudo1",1607287.5,-15612.5,0,NA,0,0,0,910,0,37,1450,2,83,15044,0,-6,-131
109391,"pseudo1",1581887.5,-10412.5,0,NA,0,0,0,473,0,46,2203,6,418,6621,0,-9,-157
109392,"pseudo1",1602387.5,150587.5,0,NA,96,1,4,2586,12.5,37,1393,0,82,17624,5,0,156
109393,"pseudo1",1718087.5,137187.5,0,NA,0,0,0,2932,24,40,1404,0,23,18487,65,0,-4
109394,"pseudo1",1782587.5,102787.5,0,NA,12,0,56,2904,12,40,1146,0,239,11141,-3,0,-168
109395,"pseudo1",1766487.5,53387.5,0,NA,0,1,0,657,7,38,1366,3,357,21685,6,-8,237
109396,"pseudo1",1625487.5,134987.5,0,NA,23,1,2,2379,9.5,39,1540,0,168,21998,-2,-1,27
109397,"pseudo1",1595487.5,-7412.5,0,NA,0,0,0,414,0,44,1998,7,468,16753,0,-9,186
109398,"pseudo1",1788387.5,94887.5,0,NA,0,0,0,1401,12,42,1294,0,54,17335,52,-5,56
109399,"pseudo1",1796887.5,47187.5,0,NA,0,0,0,443,0,37,1513,6,184,19356,0,-10,111
109400,"pseudo1",1743787.5,126787.5,0,NA,14,1,85,2252,7.4375,46,2046,0,297,11616,25,-2,-252
109401,"pseudo1",1772887.5,65687.5,0,NA,0,0,100,1531,17,36,1035,0,126,15005,50,-4,19
109402,"pseudo1",1543487.5,68287.5,0,NA,0,0,0,3308,18.1875,29,916,0,2,18458,-289,0,-21
109403,"pseudo1",1646587.5,128087.5,0,NA,0,0,0,2864,17,37,1293,0,50,17560,11,0,71
109404,"pseudo1",1738487.5,26787.5,0,NA,13,0,81,1723,6,34,1723,0,186,14697,20,-3,162
109405,"pseudo1",1768087.5,100487.5,0,NA,2,1,4,1480,7,43,1373,0,196,17400,22,-4,122
109406,"pseudo1",1636387.5,50987.5,0,NA,0,1,0,894,0,44,1643,2,340,9370,0,-6,-4
109407,"pseudo1",1711187.5,158687.5,0,NA,0,0,0,3097,26,36,1143,0,56,17244,-44,0,-15
109408,"pseudo1",1626087.5,36587.5,0,NA,6,1,69,1671,7,36,1316,0,54,17416,-15,-3,-50
109409,"pseudo1",1704787.5,115887.5,0,NA,0,0,0,2448,27,45,1836,0,14,17772,90,-1,-66
109410,"pseudo1",1696287.5,142387.5,0,NA,0,0,0,3287,0,36,1030,0,0,18376,-185,0,-18
109411,"pseudo1",1727887.5,48787.5,0,NA,98,0,2,2665,3,33,1537,0,316,18555,-17,0,-142
109412,"pseudo1",1616087.5,94487.5,0,NA,0,0,0,3223,25,34,1044,0,1,18386,-104,0,-14
109413,"pseudo1",1739787.5,106187.5,0,NA,0,0,6,1701,7,47,1916,0,350,21864,22,-4,37
109414,"pseudo1",1800787.5,63987.5,0,NA,0,1,0,672,6.5625,37,1307,3,366,20902,22,-9,48
109415,"pseudo1",1664587.5,108887.5,0,NA,0,0,0,3152,26,39,1283,0,6,18289,45,0,-71
109416,"pseudo1",1762387.5,134287.5,0,NA,2,1,10,1317,0,49,2120,1,343,13235,0,-5,321
