siteid,spid,x,y,occ,group,cti,disturb,mi,rainann,raindq,rugged,soildepth,soilfert,solrad,tempann,tempmin,topo,vegsys
107389,pseudo1,153.2475384,-29.50744878,0,NA,1119,4,79,1346,204,2,1120,2,89,189,74,-1,9
107390,pseudo1,152.6494892,-29.52363657,0,NA,1379,4,69,1104,138,8,1080,4,89,190,59,1,9
107391,pseudo1,151.8077238,-31.02280642,0,NA,1309,4,76,848,150,18,1049,4,90,113,-4,-3,9
107392,pseudo1,152.1899356,-28.94896978,0,NA,1349,1,83,1078,168,81,980,1,84,147,15,-10,3
107393,pseudo1,151.4416997,-31.44728643,0,NA,1319,4,81,1038,240,13,1059,4,87,109,-6,-6,9
107394,pseudo1,151.1889902,-31.90414203,0,NA,2329,4,45,640,138,19,1000,2,91,163,31,-9,9
107395,pseudo1,152.7673004,-30.54436709,0,NA,1209,2,90,1788,240,90,980,2,79,181,72,1,2
107396,pseudo1,151.4183173,-31.9805844,0,NA,1159,1,94,1918,408,39,1080,2,80,93,-14,16,2
107397,pseudo1,152.294257,-30.09920268,0,NA,1299,1,57,730,96,62,959,2,89,160,23,10,3
107398,pseudo1,153.1135394,-28.38509486,0,NA,1189,1,91,1948,216,202,949,4,84,164,58,-34,2
107399,pseudo1,151.9776956,-29.45798606,0,NA,1629,3,74,966,168,30,1049,1,96,132,5,-8,3
107400,pseudo1,152.7151397,-30.1243837,0,NA,1199,3,83,1346,198,41,1009,2,90,159,29,0,3
107401,pseudo1,151.8544885,-32.31872949,0,NA,1919,4,80,1230,192,18,1080,2,86,169,46,-11,9
107402,pseudo1,152.8563333,-28.56405995,0,NA,1369,4,84,1272,150,40,1100,5,85,185,39,-8,9
107403,pseudo1,152.1980295,-31.39152846,0,NA,1239,1,94,1390,180,71,1110,2,76,169,54,-3,2
107404,pseudo1,153.4166109,-28.27537757,0,NA,1729,3,91,1762,228,11,1159,2,86,200,82,-2,2
107405,pseudo1,152.188137,-31.52642677,0,NA,1599,3,89,1176,162,26,1120,2,87,149,11,0,2
107406,pseudo1,151.8454953,-30.73772133,0,NA,1169,4,79,914,162,50,990,2,79,121,-2,12,9
107407,pseudo1,153.3158868,-29.4471942,0,NA,1039,4,80,1416,222,0,1309,1,89,190,76,0,9
107408,pseudo1,151.7456706,-31.43019931,0,NA,1319,2,90,1108,192,105,930,2,79,128,-23,-24,2
107409,pseudo1,153.0514862,-30.03265285,0,NA,1369,3,83,1444,168,29,1110,2,87,183,73,5,2
107410,pseudo1,152.855434,-30.47242133,0,NA,1179,3,84,1604,210,18,1110,2,89,185,71,14,9
107411,pseudo1,151.1431248,-32.18922712,0,NA,1819,4,65,886,186,24,1049,2,88,160,31,-17,9
107412,pseudo1,152.4579336,-30.72333218,0,NA,1529,1,87,1374,198,53,1129,2,84,173,58,-34,2
107413,pseudo1,152.1737478,-30.73142608,0,NA,1229,2,84,1016,150,126,920,2,71,170,45,-26,2
107414,pseudo1,152.8680245,-30.60731964,0,NA,1599,3,85,1488,204,32,1120,2,87,185,71,-6,9
107415,pseudo1,151.020817,-31.75575389,0,NA,1579,4,50,714,162,27,1009,2,93,147,1,-11,9
107416,pseudo1,153.5946767,-28.73223317,0,NA,1199,4,87,1756,294,15,1179,2,88,197,84,-7,9
107417,pseudo1,152.6279055,-29.04519724,0,NA,1309,3,74,1124,144,20,1070,2,88,185,44,4,3
107418,pseudo1,152.6252075,-28.92019148,0,NA,1179,4,71,1072,132,14,1009,2,90,183,42,9,9
107419,pseudo1,153.5721936,-28.77540063,0,NA,1399,3,86,1672,282,6,1350,1,88,197,83,0,9
107420,pseudo1,152.2483916,-32.38617865,0,NA,1079,3,84,1432,258,29,1000,2,80,168,60,49,2
107421,pseudo1,152.8518367,-28.52628842,0,NA,1199,3,89,1456,174,47,1059,5,82,168,47,7,2
107422,pseudo1,152.2196133,-32.4536278,0,NA,1419,3,80,1340,252,1,1129,4,86,171,49,0,7
107423,pseudo1,151.9992794,-30.54166913,0,NA,1209,4,64,794,126,47,870,2,90,128,-12,4,9
107424,pseudo1,152.4354506,-30.59562845,0,NA,1359,1,89,1596,222,96,1029,2,90,153,14,-19,2
107425,pseudo1,151.8284082,-30.73592269,0,NA,1409,4,72,822,144,20,1009,2,87,125,-5,-2,3
107426,pseudo1,152.0379502,-31.38343456,0,NA,1179,2,91,1238,150,56,1009,2,81,124,-22,2,2
107427,pseudo1,153.0460902,-28.93547995,0,NA,1239,4,71,1032,132,1,1070,5,91,198,67,-1,9
107428,pseudo1,152.4183634,-32.09569762,0,NA,1639,3,78,1118,198,3,1259,1,86,171,44,0,5
107429,pseudo1,150.9461733,-31.95720203,0,NA,1299,4,60,836,192,77,879,2,87,129,-15,-25,9
107430,pseudo1,152.3554109,-30.58753455,0,NA,1169,1,95,1268,174,116,910,2,64,148,0,-18,2
107431,pseudo1,151.3850424,-31.49315185,0,NA,1439,3,68,806,186,67,1000,2,85,132,-17,-29,3
107432,pseudo1,152.1638553,-29.55421352,0,NA,1399,4,87,1166,174,41,980,1,88,139,1,-1,9
107433,pseudo1,152.0595339,-32.75040407,0,NA,1419,3,75,1268,300,1,1110,3,85,173,58,0,5
107434,pseudo1,151.8769716,-30.3159393,0,NA,1219,4,70,796,144,33,980,2,87,120,0,11,9
107435,pseudo1,151.3499689,-31.20267083,0,NA,1189,3,69,840,198,30,970,2,82,122,-29,14,3
107436,pseudo1,151.3742505,-32.28365593,0,NA,1479,4,68,1058,174,61,990,2,95,168,48,-30,9
107437,pseudo1,153.2421424,-29.90674776,0,NA,1209,3,81,1408,168,21,1110,2,87,186,75,5,3
107438,pseudo1,151.2816204,-31.04349083,0,NA,1239,4,57,766,168,48,920,2,83,140,-11,-4,7
107439,pseudo1,151.0424007,-31.41401151,0,NA,1179,3,61,874,210,41,970,3,89,135,-14,-11,3
107440,pseudo1,153.2970011,-28.9741508,0,NA,1149,4,79,1310,192,0,1110,5,90,196,75,0,9
107441,pseudo1,151.8266095,-31.45268236,0,NA,1169,1,85,1078,156,57,980,2,90,143,-2,8,3
107442,pseudo1,152.7376228,-30.76560032,0,NA,1219,4,81,1328,180,28,1059,2,91,184,63,-3,9
107443,pseudo1,151.5631082,-31.47246745,0,NA,1919,1,76,906,186,42,1009,2,92,124,-26,-38,3
107444,pseudo1,152.6503885,-28.65309283,0,NA,1209,3,80,1268,156,60,1009,1,89,170,41,-13,7
107445,pseudo1,152.8626285,-29.42381183,0,NA,1599,2,77,1186,168,29,1059,1,88,188,60,-3,3
107446,pseudo1,151.8311061,-31.14781219,0,NA,1339,4,74,846,144,21,1039,2,91,120,-5,1,9
107447,pseudo1,151.3265865,-31.0138132,0,NA,1389,4,67,858,192,22,990,1,90,122,-9,-8,9
107448,pseudo1,152.1791438,-29.90225115,0,NA,1179,1,89,944,132,92,899,2,83,139,-4,13,3
107449,pseudo1,152.0838156,-29.85548641,0,NA,1049,2,56,816,120,111,850,2,96,139,-4,40,3
107450,pseudo1,151.5064509,-32.48060746,0,NA,1459,4,60,888,150,11,1029,3,88,173,36,-3,9
107451,pseudo1,151.8338041,-30.88251218,0,NA,1179,4,79,914,156,16,1039,2,91,120,-4,14,9
107452,pseudo1,152.8329509,-29.81591624,0,NA,1349,4,66,1038,138,9,1090,2,90,187,65,2,9
107453,pseudo1,153.1800892,-28.4723291,0,NA,1309,3,88,1584,174,17,1139,2,90,186,51,-11,2
107454,pseudo1,151.4030289,-30.94726337,0,NA,1399,4,62,784,168,22,959,1,89,123,-12,-7,9
107455,pseudo1,152.3985784,-31.42660202,0,NA,2569,4,88,1234,156,9,1100,2,87,176,48,-5,7
107456,pseudo1,153.3266787,-29.23045759,0,NA,1469,1,83,1562,246,4,1149,2,89,192,75,0,5
107457,pseudo1,151.3328817,-32.57053966,0,NA,1389,3,55,756,132,42,990,2,84,171,36,-3,7
107458,pseudo1,151.3256872,-30.81686167,0,NA,1489,4,55,752,156,11,970,1,91,124,-31,-7,9
107459,pseudo1,151.9848902,-31.48415863,0,NA,1609,3,86,1068,144,41,1039,2,86,156,23,-26,3
107460,pseudo1,153.1252306,-28.95166775,0,NA,1949,4,73,1042,144,2,1070,5,91,197,70,-1,9
107461,pseudo1,152.8113672,-30.88161286,0,NA,1339,3,84,1284,198,16,1100,2,88,183,71,-13,2
107462,pseudo1,152.7016499,-28.95976165,0,NA,1379,4,74,1114,132,24,1080,2,89,182,44,-8,3
107463,pseudo1,152.9291784,-29.94002268,0,NA,1339,3,74,1182,156,24,1059,2,87,186,69,6,3
107464,pseudo1,153.1594048,-29.40942267,0,NA,1429,3,80,1286,174,24,1049,2,87,188,69,0,3
107465,pseudo1,152.3742967,-31.10374541,0,NA,1129,3,91,1384,174,54,1070,2,83,166,47,12,2
107466,pseudo1,152.5766441,-31.5767888,0,NA,1479,3,92,1628,252,34,1090,2,89,171,65,-12,2
107467,pseudo1,152.556859,-29.99218336,0,NA,1149,2,79,1032,138,40,980,2,87,174,51,3,3
107468,pseudo1,152.0271584,-30.04524336,0,NA,1399,4,76,930,150,38,959,1,94,125,2,-14,3
107469,pseudo1,152.4210614,-30.59113184,0,NA,1839,3,85,1256,174,61,1090,2,84,180,66,-34,2
107470,pseudo1,153.5461133,-28.74932029,0,NA,1439,4,88,1752,288,35,1139,4,85,196,81,-12,9
107471,pseudo1,151.8239116,-31.53092338,0,NA,1079,3,77,1018,144,52,990,2,93,147,5,32,3
107472,pseudo1,153.5560058,-28.74662232,0,NA,1459,4,86,1710,282,6,1149,5,88,197,82,-1,9
107473,pseudo1,151.1835943,-32.27915932,0,NA,1129,4,63,866,168,28,1049,2,87,166,43,17,9
107474,pseudo1,152.6171136,-29.52273725,0,NA,1149,3,84,1310,168,36,970,2,77,177,50,17,2
107475,pseudo1,152.4588329,-28.56945588,0,NA,1229,4,66,962,126,15,1049,2,94,176,38,3,9
107476,pseudo1,150.780698,-31.65682847,0,NA,1249,3,54,798,180,47,990,3,94,141,-6,-2,7
107477,pseudo1,153.330276,-29.43370437,0,NA,1419,4,80,1438,228,1,1309,1,89,190,76,0,9
107478,pseudo1,151.819415,-31.84388745,0,NA,2109,4,66,890,108,28,1039,2,86,174,57,-16,9
107479,pseudo1,151.9309309,-29.5775959,0,NA,1539,4,64,816,138,12,1049,2,94,132,3,-3,9
107480,pseudo1,152.6539858,-29.54791827,0,NA,1279,4,69,1100,132,9,1000,2,87,189,59,5,9
107481,pseudo1,153.0424929,-29.52363657,0,NA,1459,4,70,1056,150,3,1090,2,91,190,69,0,9
107482,pseudo1,151.7447712,-30.71793625,0,NA,1699,4,63,786,144,12,1019,2,93,126,-8,-5,9
107483,pseudo1,151.7007045,-32.09839559,0,NA,1309,1,87,1472,222,72,1039,2,90,146,10,-21,1
107484,pseudo1,151.978595,-31.68111016,0,NA,1179,3,78,1118,144,72,1000,2,93,175,65,3,3
107485,pseudo1,151.5163434,-30.83125083,0,NA,1519,4,65,828,168,3,1049,2,92,124,-9,0,9
107486,pseudo1,152.590134,-29.35816132,0,NA,1329,3,81,1298,174,32,1049,2,88,175,46,-10,3
107487,pseudo1,152.5433692,-31.11903388,0,NA,1209,2,91,1494,192,37,1100,2,86,173,63,-6,3
107488,pseudo1,152.1368756,-28.82666199,0,NA,1269,1,82,1094,186,14,1100,1,90,137,13,4,3
107489,pseudo1,152.001078,-30.06592777,0,NA,1389,4,79,952,162,25,970,1,91,123,2,0,9
107490,pseudo1,151.1386282,-31.82230372,0,NA,1629,2,55,744,174,83,889,2,88,133,-13,-40,3
107491,pseudo1,151.3166939,-31.59387592,0,NA,1089,4,64,884,204,40,870,2,89,131,-18,44,9
107492,pseudo1,151.5397258,-30.9319749,0,NA,1649,4,66,830,174,5,1049,2,91,122,-7,-2,9
107493,pseudo1,151.8571865,-30.46792472,0,NA,1789,4,62,764,138,7,1009,2,93,126,-3,-2,9
107494,pseudo1,150.9299855,-31.21975795,0,NA,1479,4,39,648,132,8,1000,2,91,163,17,-1,9
107495,pseudo1,151.8706763,-32.10738881,0,NA,1399,3,84,1178,168,52,1059,2,83,163,44,-23,3
107496,pseudo1,152.643194,-28.85723894,0,NA,1369,4,71,1058,126,13,1070,2,91,185,41,0,9
107497,pseudo1,153.2862092,-29.68551454,0,NA,1479,1,82,1504,228,3,1139,2,89,188,75,-3,5
107498,pseudo1,152.8356489,-28.86263487,0,NA,1559,4,71,1030,114,19,1090,1,92,190,51,-6,9
107499,pseudo1,151.2735265,-31.74855931,0,NA,1079,3,61,726,162,41,850,3,80,137,-10,38,3
107500,pseudo1,152.1764458,-31.93471898,0,NA,1249,3,79,1108,162,73,990,2,93,171,64,-45,2
107501,pseudo1,153.0209092,-28.77450131,0,NA,1369,4,74,1014,126,5,1049,5,90,195,62,1,9
107502,pseudo1,152.5046984,-28.61711995,0,NA,1279,2,82,1268,168,59,1070,4,96,160,41,2,2
107503,pseudo1,153.3320746,-29.03710335,0,NA,1219,4,78,1316,198,0,1110,4,90,195,76,0,9
107504,pseudo1,152.7735957,-29.33477894,0,NA,1239,4,72,1158,162,11,1070,2,90,187,54,2,9
107505,pseudo1,152.1125939,-30.16575251,0,NA,1199,1,56,794,114,148,829,2,99,137,-10,-9,4
107506,pseudo1,152.2960556,-32.09120101,0,NA,1399,4,76,1044,174,4,1100,2,87,169,39,-1,9
107507,pseudo1,151.6746241,-32.48690271,0,NA,1239,4,70,994,168,34,990,3,87,170,43,2,9
107508,pseudo1,152.6198116,-31.3357705,0,NA,1499,4,89,1306,186,15,1110,2,87,177,60,-3,9
107509,pseudo1,151.1916882,-32.01296,0,NA,1259,3,59,816,186,75,959,2,96,149,8,-26,3
107510,pseudo1,152.0622319,-31.80071999,0,NA,1469,4,78,1032,138,20,1009,2,87,171,44,-11,9
107511,pseudo1,152.3608068,-31.64153999,0,NA,1409,2,94,1620,234,59,1049,2,72,162,45,-9,2
107512,pseudo1,152.0685272,-32.46352034,0,NA,1179,3,84,1422,264,12,1129,2,83,169,50,11,9
107513,pseudo1,153.2700214,-28.28527011,0,NA,1259,3,92,1890,222,54,1029,2,84,191,63,-4,2
107514,pseudo1,151.6530404,-31.56779558,0,NA,1189,1,78,962,174,59,939,2,78,133,-15,12,2
107515,pseudo1,153.3221821,-29.49395894,0,NA,1312,4,80,1442,222,6,1129,4,89,189,76,0,9
107516,pseudo1,151.8284082,-30.55515896,0,NA,1419,4,65,808,144,9,1019,2,91,127,-9,-2,9
107517,pseudo1,152.347317,-29.13063284,0,NA,1129,2,74,1026,138,95,939,1,83,168,34,18,3
107518,pseudo1,152.5424699,-29.69091047,0,NA,1159,1,80,1150,132,62,1019,2,89,178,52,21,2
107519,pseudo1,151.1350309,-31.21705999,0,NA,1179,4,48,742,156,43,1019,2,90,158,10,2,9
107520,pseudo1,152.9174872,-30.59652777,0,NA,1719,3,84,1486,204,15,1129,2,88,185,72,-5,7
107521,pseudo1,151.7762475,-30.44364303,0,NA,1519,4,63,772,144,10,1009,2,90,128,-5,-1,9
107522,pseudo1,152.5109936,-31.77463965,0,NA,1109,4,86,1284,186,6,1110,3,86,174,46,0,9
107523,pseudo1,152.4201621,-32.22699864,0,NA,1312,3,79,1222,228,3,1120,2,87,170,45,0,5
107524,pseudo1,152.0559367,-32.06422135,0,NA,1449,3,84,1190,174,31,1039,2,87,166,54,-23,3
107525,pseudo1,152.4156655,-29.10994843,0,NA,1099,2,82,1328,180,74,1000,2,97,155,22,16,2
107526,pseudo1,151.5649068,-32.03634237,0,NA,1079,1,93,1736,324,84,1039,2,66,120,-18,54,2
107527,pseudo1,152.5334767,-31.46976948,0,NA,1409,4,88,1254,168,17,1110,2,87,176,49,0,9
107528,pseudo1,153.0766672,-30.25658404,0,NA,1539,2,86,1770,210,34,1169,2,91,183,78,-15,2
107529,pseudo1,152.0748224,-28.57575114,0,NA,1879,3,58,800,138,10,1019,1,92,156,30,-9,3
107530,pseudo1,152.5577584,-29.97419692,0,NA,1309,3,87,1122,150,95,970,2,76,164,35,-18,3
107531,pseudo1,152.4714234,-31.05608134,0,NA,1169,3,87,1290,156,57,1049,2,82,179,68,1,3
107532,pseudo1,153.0730699,-29.30600064,0,NA,1499,3,76,1172,150,15,1080,2,90,189,65,-1,3
107533,pseudo1,153.1728946,-29.51014674,0,NA,1759,3,79,1268,186,23,1090,1,86,189,72,-14,3
107534,pseudo1,152.0559367,-29.99847861,0,NA,1109,3,76,894,138,65,920,1,80,130,0,38,3
107535,pseudo1,152.9534601,-30.43105252,0,NA,1339,3,86,1752,258,12,1190,2,87,185,70,-2,9
107536,pseudo1,152.4183634,-29.98408946,0,NA,1129,3,84,1202,150,44,1080,2,90,140,-3,3,2
107537,pseudo1,152.0235611,-30.00567319,0,NA,1509,4,75,874,138,36,930,1,88,132,-3,-6,9
107538,pseudo1,151.7852407,-32.00216813,0,NA,1659,4,77,1060,132,32,1059,2,84,172,59,-6,9
107539,pseudo1,151.8823675,-29.5982803,0,NA,1459,3,62,798,144,4,990,1,94,132,2,0,7
107540,pseudo1,151.182695,-30.88790812,0,NA,1289,4,55,794,168,14,949,1,91,130,-25,4,9
107541,pseudo1,151.1638092,-31.13162439,0,NA,1149,3,49,772,168,72,910,2,85,145,-6,23,3
107542,pseudo1,152.9660506,-29.60457556,0,NA,1159,4,65,992,144,4,1080,2,90,190,67,-2,9
107543,pseudo1,152.2627807,-29.06588165,0,NA,1479,3,87,1262,180,8,1110,1,90,136,11,1,6
107544,pseudo1,152.1818417,-28.49211419,0,NA,1329,3,59,838,138,15,1049,1,93,164,39,-3,3
107545,pseudo1,150.9057038,-31.6703183,0,NA,1149,4,64,826,192,39,949,2,86,131,-16,-1,9
107546,pseudo1,151.5082495,-30.90139795,0,NA,1369,4,71,872,186,4,1039,2,89,120,-5,0,9
107547,pseudo1,151.7699522,-29.97509624,0,NA,1229,3,81,980,198,46,949,1,88,111,0,4,3
107548,pseudo1,152.0910102,-31.26022744,0,NA,1249,3,93,1288,168,33,1110,2,87,123,-11,-2,3
107549,pseudo1,152.9894329,-29.31589318,0,NA,1469,4,75,1190,162,5,1110,2,90,190,64,-1,8
107550,pseudo1,152.5937312,-31.54531253,0,NA,1349,4,90,1400,204,22,1129,2,89,175,55,-10,9
107551,pseudo1,151.5694034,-31.86816915,0,NA,1249,3,94,1420,288,42,1039,2,79,109,-7,4,2
107552,pseudo1,152.7268309,-30.65138642,0,NA,1269,3,89,1890,270,107,1039,2,95,167,49,-20,3
107553,pseudo1,152.4948058,-30.01466641,0,NA,1239,1,83,1270,156,17,1080,2,90,142,-2,8,2
107554,pseudo1,152.350015,-30.1855376,0,NA,1269,4,85,1020,150,24,1049,5,86,121,3,7,9
107555,pseudo1,151.3598614,-31.22965049,0,NA,1169,3,70,882,210,45,980,2,76,123,-31,-1,3
107556,pseudo1,151.5073502,-30.92478032,0,NA,1749,4,68,844,180,6,1049,2,91,121,-6,-2,9
107557,pseudo1,153.1585055,-29.69720573,0,NA,1309,3,78,1286,198,5,1149,2,89,188,72,2,3
107558,pseudo1,153.2313506,-29.93462675,0,NA,1339,4,80,1384,174,12,1110,2,86,187,75,3,3
107559,pseudo1,151.6503424,-31.06147727,0,NA,1379,4,64,772,156,11,1009,2,92,117,-5,-4,9
107560,pseudo1,151.7771468,-31.35915287,0,NA,1319,3,94,1386,258,33,1070,4,87,108,-6,1,3
107561,pseudo1,152.9516614,-29.45169081,0,NA,1309,2,74,1132,156,13,1100,2,89,189,65,5,3
107562,pseudo1,152.0496414,-29.71789013,0,NA,1219,1,70,900,138,99,850,1,89,140,-2,-7,3
107563,pseudo1,153.3923292,-28.63780436,0,NA,1469,3,92,2028,240,34,1149,2,88,183,61,-4,7
107564,pseudo1,151.0433,-31.77014304,0,NA,1149,3,51,712,162,32,990,3,89,153,10,12,7
107565,pseudo1,152.4651282,-29.49305962,0,NA,1599,4,72,1148,144,19,1100,4,90,189,52,-7,9
107566,pseudo1,152.822159,-29.12973352,0,NA,1159,3,73,1142,144,28,990,1,87,181,50,21,3
107567,pseudo1,152.2519889,-29.33118165,0,NA,1189,4,79,1162,168,26,1049,2,88,165,30,11,9
107568,pseudo1,152.0307556,-31.59117796,0,NA,1319,4,84,1128,150,107,949,2,89,165,45,-8,9
107569,pseudo1,150.9155963,-31.77913626,0,NA,1349,4,53,742,162,25,980,3,88,156,13,-2,9
107570,pseudo1,151.8706763,-29.5982803,0,NA,1399,4,62,792,144,3,1029,1,93,133,2,1,9
107571,pseudo1,152.928279,-30.40407286,0,NA,1209,4,88,2028,282,6,1129,2,88,186,69,10,9
107572,pseudo1,152.3886858,-28.63060978,0,NA,1579,3,67,1006,138,30,1019,2,96,171,36,-18,3
107573,pseudo1,150.9380794,-32.27826,0,NA,1489,4,43,596,114,11,959,3,89,172,37,-1,9
107574,pseudo1,152.1305804,-32.45902373,0,NA,1459,3,84,1464,270,37,1080,2,87,169,48,-2,3
107575,pseudo1,151.0019312,-31.8906522,0,NA,1189,3,60,666,144,67,889,2,88,157,18,14,3
107576,pseudo1,151.7411739,-29.81951353,0,NA,1409,4,66,828,162,5,1059,5,93,129,1,2,9
107577,pseudo1,150.9542672,-31.5929766,0,NA,1189,4,63,884,210,31,939,5,87,136,-11,7,9
107578,pseudo1,152.218714,-29.26822911,0,NA,1359,1,82,1084,156,54,1000,2,85,161,26,-19,3
107579,pseudo1,151.788838,-32.58582814,0,NA,1459,4,70,1050,204,3,1080,3,86,174,48,0,9
107580,pseudo1,153.4310001,-28.89770843,0,NA,1459,3,88,1826,258,34,1190,4,86,186,65,-13,7
107581,pseudo1,152.9183865,-30.66127896,0,NA,1749,4,82,1364,198,12,1120,2,86,185,66,-8,9
107582,pseudo1,151.6512417,-32.3151322,0,NA,1209,3,78,1114,162,42,1000,2,79,169,51,-3,9
107583,pseudo1,152.7556092,-31.42030677,0,NA,1109,4,86,1296,210,2,1120,2,87,179,54,0,9
107584,pseudo1,152.2052241,-32.29984373,0,NA,1249,2,81,1286,222,32,1120,2,86,168,50,-9,2
107585,pseudo1,152.0298563,-29.56680403,0,NA,1679,2,87,1060,174,29,949,1,85,129,5,-5,3
107586,pseudo1,152.5514631,-30.32673116,0,NA,1249,4,93,1706,240,25,1070,5,86,125,3,7,9
107587,pseudo1,151.4812699,-32.15685152,0,NA,1379,3,87,1442,216,35,1129,3,87,162,39,5,2
107588,pseudo1,152.4021756,-32.15145559,0,NA,1479,4,78,1176,216,5,1070,4,86,171,45,-1,5
107589,pseudo1,153.0065201,-28.83745385,0,NA,1449,4,71,992,120,4,1059,5,91,197,64,3,9
107590,pseudo1,152.9111919,-29.02900945,0,NA,1339,3,69,1010,114,5,1080,2,90,192,59,1,7
107591,pseudo1,152.7798909,-30.40317353,0,NA,1589,3,86,1742,222,58,1110,4,92,186,73,-41,2
107592,pseudo1,152.1737478,-31.92392711,0,NA,1459,3,90,1242,186,76,1029,2,75,158,37,-22,2
107593,pseudo1,151.2267617,-32.3475078,0,NA,1199,4,74,1002,192,49,980,2,74,145,8,9,9
107594,pseudo1,153.0164126,-28.82576266,0,NA,1369,4,73,1024,126,4,1080,2,90,198,65,0,9
107595,pseudo1,151.417418,-31.53901728,0,NA,1219,2,75,914,210,92,860,2,81,119,-10,3,3
107596,pseudo1,152.3805919,-32.09569762,0,NA,1549,4,77,1106,198,5,1080,2,86,171,43,-3,9
107597,pseudo1,153.3716448,-28.8311586,0,NA,1379,4,86,1610,216,13,1169,4,89,185,61,-4,8
107598,pseudo1,152.6081204,-28.3050552,0,NA,1979,1,84,1156,162,51,1100,2,86,166,49,-30,1
107599,pseudo1,152.8761184,-28.71604538,0,NA,1219,4,75,1050,120,18,1039,5,89,188,48,5,9
107600,pseudo1,151.0244143,-31.59837253,0,NA,1029,3,83,1242,300,72,1000,4,70,111,-8,68,3
107601,pseudo1,150.9983339,-32.19102576,0,NA,1419,4,47,622,126,32,939,2,84,171,44,-15,9
107602,pseudo1,151.9651051,-32.79177289,0,NA,1159,2,74,1200,270,6,1269,1,85,172,62,13,5
107603,pseudo1,152.8581319,-30.04973997,0,NA,1159,2,83,1270,168,50,1039,2,82,181,67,9,3
107604,pseudo1,152.8122665,-31.6379427,0,NA,1419,3,89,1542,258,1,1330,1,86,177,54,0,5
107605,pseudo1,152.8797157,-30.99402812,0,NA,1279,4,79,1144,204,2,1070,2,88,183,62,3,9
107606,pseudo1,152.0235611,-30.51109218,0,NA,1599,4,66,792,126,17,1029,2,92,128,-11,-6,9
107607,pseudo1,151.7618584,-32.53726475,0,NA,1689,4,67,988,186,7,1080,2,86,171,47,-4,9
107608,pseudo1,151.7204895,-31.27641524,0,NA,1279,4,87,1030,204,21,1039,2,87,113,-5,-12,9
107609,pseudo1,151.3796465,-31.12442981,0,NA,1629,4,74,926,216,19,1000,2,87,119,-6,-7,9
107610,pseudo1,151.735778,-30.57854133,0,NA,1619,4,65,816,156,10,1039,2,91,127,-17,-2,9
107611,pseudo1,151.3436736,-31.37084406,0,NA,1159,4,67,938,210,50,1019,2,95,146,-3,1,9
107612,pseudo1,152.3877865,-30.48501184,0,NA,1289,3,95,1970,288,37,1159,4,84,100,-5,0,3
107613,pseudo1,153.2898065,-29.23225623,0,NA,1689,3,81,1434,216,2,1139,2,89,192,74,0,5
107614,pseudo1,151.3121973,-31.19907354,0,NA,1369,4,65,812,186,45,939,2,85,140,-10,-14,9
107615,pseudo1,153.2511357,-29.00382843,0,NA,1349,4,77,1208,180,1,1110,4,90,196,74,0,9
107616,pseudo1,151.5990811,-31.18558371,0,NA,1429,4,70,830,180,10,1039,2,90,119,-6,-7,9
107617,pseudo1,151.7025031,-32.22969661,0,NA,1389,2,91,1500,216,77,1039,2,77,153,24,-12,2
107618,pseudo1,152.5793421,-28.58114707,0,NA,1409,3,72,1038,126,44,1039,2,88,182,40,-31,7
107619,pseudo1,152.0811177,-30.10549794,0,NA,1089,3,61,824,126,58,1000,2,98,132,-7,27,3
107620,pseudo1,152.8338502,-30.9400688,0,NA,1909,3,83,1258,204,6,1129,2,88,183,61,-4,2
107621,pseudo1,152.0676278,-31.51203762,0,NA,2109,3,82,996,132,63,1090,2,90,171,57,-45,3
107622,pseudo1,152.4588329,-29.95800912,0,NA,1219,2,79,1152,150,24,1059,2,89,155,16,3,3
107623,pseudo1,152.3176394,-31.80881389,0,NA,1159,3,84,1112,162,28,1039,2,89,171,43,5,7
107624,pseudo1,151.9246356,-29.47956979,0,NA,1889,4,66,848,150,9,1019,1,92,134,2,-4,9
107625,pseudo1,152.9147892,-30.69095659,0,NA,1312,4,81,1324,198,2,1039,3,88,185,66,-1,9
107626,pseudo1,151.7645563,-31.20087219,0,NA,1339,4,80,892,162,19,1029,2,87,117,-5,2,9
107627,pseudo1,152.8680245,-31.44458846,0,NA,1039,2,86,1390,234,1,1129,3,87,179,56,0,5
107628,pseudo1,151.6503424,-30.5281793,0,NA,1759,4,65,824,162,8,1039,5,93,126,-7,-2,9
107629,pseudo1,152.4921079,-31.19097965,0,NA,1159,3,95,1970,258,109,1090,2,70,146,6,11,2
107630,pseudo1,152.4876112,-30.12348438,0,NA,1279,3,79,1204,144,46,1029,2,94,139,-4,-23,2
107631,pseudo1,152.1836404,-30.57944065,0,NA,1619,2,87,1148,168,26,1059,2,86,129,-15,-12,3
107632,pseudo1,151.420116,-32.26836746,0,NA,1839,3,73,1074,168,34,1100,2,86,167,49,-22,9
107633,pseudo1,151.8293075,-30.39867692,0,NA,1299,4,61,752,138,25,990,2,91,127,-3,2,9
107634,pseudo1,152.4075716,-30.68376201,0,NA,1209,4,81,1186,168,27,1090,2,89,182,65,1,9
107635,pseudo1,151.5900878,-31.10104744,0,NA,1249,4,66,794,174,14,1059,4,90,117,-5,9,9
107636,pseudo1,152.4705241,-31.96889322,0,NA,1759,2,80,1180,204,15,1110,2,88,170,43,-15,2
