"siteid","spid","x","y","occ","group","sabio1","sabio2","sabio4","sabio5","sabio6","sabio7","sabio8","sabio12","sabio15","sabio17","sabio18"
107558,"pseudo1",-37.2996125435,-5.56658564062,0,NA,277,100,823,341,214,127,275,758,93,9,74
107559,"pseudo1",-71.4412792102,-11.3582523073,0,NA,243,108,443,313,173,140,241,2696,37,266,466
107560,"pseudo1",-68.4579458769,-13.6082523073,0,NA,255,107,1224,324,178,146,262,2160,50,173,581
107561,"pseudo1",-67.7662792102,-3.15825230729,0,NA,255,91,348,309,203,106,253,3167,18,516,606
107562,"pseudo1",-49.4829458769,-4.49991897395,0,NA,273,102,368,333,216,117,270,2669,70,83,138
107563,"pseudo1",-55.5412792102,2.41674769271,0,NA,249,97,642,321,199,122,246,1971,56,138,138
107564,"pseudo1",-67.8079458769,-16.9332523073,0,NA,158,170,2275,266,19,247,177,597,74,16,227
107565,"pseudo1",-67.8829458769,-3.37491897395,0,NA,254,91,325,308,203,105,253,3083,19,488,591
107566,"pseudo1",-54.5829458769,-1.36658564062,0,NA,248,87,717,310,201,109,242,1825,46,183,192
107567,"pseudo1",-50.6746125435,-2.49158564062,0,NA,267,104,347,331,210,121,264,2818,58,184,208
107568,"pseudo1",-47.4496125435,-15.4332523073,0,NA,213,106,1034,284,129,155,217,1741,70,16,191
107569,"pseudo1",-44.3746125435,-16.999918974,0,NA,220,136,1706,304,105,199,231,1320,75,14,455
107570,"pseudo1",-52.8329458769,-3.89991897395,0,NA,247,95,440,307,190,117,243,1815,63,90,142
107571,"pseudo1",-59.1746125435,-7.74991897395,0,NA,257,109,445,337,168,169,255,2557,53,103,523
107572,"pseudo1",-60.9246125435,2.51674769271,0,NA,273,101,632,335,211,124,264,1671,76,102,146
107573,"pseudo1",-55.9829458769,-21.3915856406,0,NA,234,118,2505,317,124,193,255,1552,36,150,445
107574,"pseudo1",-50.3412792102,-24.024918974,0,NA,193,127,2815,282,81,201,222,1511,27,228,454
107575,"pseudo1",-46.3579458769,-17.899918974,0,NA,226,119,1156,297,137,160,231,1657,76,20,605
107576,"pseudo1",-76.9912792102,-5.01658564062,0,NA,267,77,354,323,216,107,270,2479,14,456,630
107577,"pseudo1",-73.5246125435,-15.449918974,0,NA,57,126,1637,137,-37,174,74,275,100,4,164
107578,"pseudo1",-63.1746125435,-2.14991897395,0,NA,266,93,329,321,214,107,262,3019,26,468,468
107579,"pseudo1",-50.0246125435,-27.7415856406,0,NA,170,105,3118,266,73,193,204,1671,16,304,438
107580,"pseudo1",-60.8329458769,0.166747692714,0,NA,274,96,437,329,217,112,267,1953,47,237,326
107581,"pseudo1",-37.7579458769,-8.92491897395,0,NA,228,95,1896,300,157,143,242,627,47,45,216
107582,"pseudo1",-64.2746125435,-21.7665856406,0,NA,199,149,3531,304,45,259,235,1184,74,19,536
107583,"pseudo1",-47.3246125435,-14.0832523073,0,NA,246,93,784,313,177,136,246,1819,72,13,210
107584,"pseudo1",-63.5329458769,-21.6165856406,0,NA,225,131,3747,330,80,250,257,990,71,8,422
107585,"pseudo1",-73.2996125435,-3.74991897395,0,NA,265,99,417,322,206,116,263,3095,14,569,731
107586,"pseudo1",-74.9662792102,-7.39991897395,0,NA,266,125,606,341,186,155,265,1915,26,258,481
107587,"pseudo1",-57.9412792102,-20.1915856406,0,NA,260,117,2530,347,157,190,285,1149,45,95,402
107588,"pseudo1",-44.4662792102,-20.1415856406,0,NA,205,131,1859,284,94,190,219,1672,76,31,591
107589,"pseudo1",-64.1746125435,0.616747692714,0,NA,269,99,366,324,214,110,264,2690,37,382,436
107590,"pseudo1",-74.2662792102,-0.766585640619,0,NA,264,91,730,318,205,113,256,2965,30,414,514
107591,"pseudo1",-38.0996125435,-7.74158564062,0,NA,225,98,1511,295,154,141,232,926,76,30,165
107592,"pseudo1",-64.0746125435,-18.1832523073,0,NA,200,120,1823,275,104,171,218,742,63,48,321
107593,"pseudo1",-67.7162792102,-22.099918974,0,NA,15,153,3227,121,-120,241,43,76,148,0,43
107594,"pseudo1",-52.6996125435,0.708414359381,0,NA,247,87,668,311,201,110,242,2693,39,237,309
107595,"pseudo1",-50.0329458769,-15.0165856406,0,NA,248,96,757,319,177,142,248,2053,74,22,211
107596,"pseudo1",-54.4912792102,-19.624918974,0,NA,237,116,1547,311,144,167,248,1750,53,108,514
107597,"pseudo1",-50.5162792102,0.666747692714,0,NA,269,75,638,327,230,97,262,2697,61,74,74
107598,"pseudo1",-74.8746125435,9.44174769271,0,NA,278,110,525,352,209,143,275,1147,61,57,139
107599,"pseudo1",-54.7579458769,1.60008102605,0,NA,251,99,627,324,200,124,246,2151,55,118,193
107600,"pseudo1",-63.8079458769,-15.4915856406,0,NA,256,107,1777,329,162,167,271,1928,52,167,694
107601,"pseudo1",-45.7329458769,-20.5082523073,0,NA,204,134,2188,285,83,202,220,1745,70,51,615
107602,"pseudo1",-54.7912792102,-31.424918974,0,NA,185,118,4115,308,76,232,201,1350,12,267,289
107603,"pseudo1",-63.3912792102,-6.10825230729,0,NA,263,96,315,328,206,122,261,2658,46,196,342
107604,"pseudo1",-60.6162792102,-15.824918974,0,NA,243,149,1679,338,121,217,253,1524,61,61,282
107605,"pseudo1",-54.2579458769,-10.8915856406,0,NA,249,151,702,362,138,224,247,2641,67,19,598
107606,"pseudo1",-49.0579458769,-8.21658564062,0,NA,260,127,396,345,178,167,256,2055,59,40,100
107607,"pseudo1",-51.8496125435,-26.2915856406,0,NA,158,125,3177,257,43,214,141,2073,16,436,497
107608,"pseudo1",-70.8912792102,-12.9582523073,0,NA,243,99,698,302,179,123,246,4914,37,617,1198
107609,"pseudo1",-42.0162792102,-11.8082523073,0,NA,227,126,1141,308,135,173,234,723,76,7,157
107610,"pseudo1",-53.8662792102,-8.52491897395,0,NA,251,138,543,354,154,200,245,2795,61,39,620
107611,"pseudo1",-74.5329458769,-13.699918974,0,NA,61,174,1242,164,-64,228,71,939,85,18,518
107612,"pseudo1",-73.8496125435,-8.10825230729,0,NA,255,104,610,320,184,136,256,2061,36,202,564
107613,"pseudo1",-63.3079458769,-1.95825230729,0,NA,266,94,305,323,214,109,263,2989,28,448,448
107614,"pseudo1",-53.2246125435,-12.3665856406,0,NA,249,150,900,353,132,221,253,2481,69,25,514
107615,"pseudo1",-58.5412792102,-0.599918973953,0,NA,274,89,597,337,225,112,269,2615,48,273,273
107616,"pseudo1",-54.4162792102,-12.2665856406,0,NA,248,150,848,353,130,223,249,2317,69,13,506
107617,"pseudo1",-54.5162792102,-20.899918974,0,NA,236,111,1657,309,145,164,249,1637,45,119,560
107618,"pseudo1",-75.8162792102,3.21674769271,0,NA,164,104,251,226,109,117,161,2330,34,279,302
107619,"pseudo1",-42.1496125435,-6.35825230729,0,NA,260,116,916,343,183,160,252,1370,75,14,142
107620,"pseudo1",-43.8496125435,-10.524918974,0,NA,238,147,880,332,134,198,242,1052,75,1,209
107621,"pseudo1",-63.6329458769,-14.8082523073,0,NA,258,116,1462,335,163,172,269,1636,58,101,477
107622,"pseudo1",-75.7412792102,-5.68325230729,0,NA,265,102,360,327,206,121,264,2307,23,337,550
107623,"pseudo1",-39.9079458769,-17.2415856406,0,NA,249,93,1517,316,180,136,259,1269,30,183,333
107624,"pseudo1",-53.6246125435,-3.29991897395,0,NA,251,92,486,308,195,113,247,1940,61,137,158
107625,"pseudo1",-51.2829458769,-9.07491897395,0,NA,254,134,449,342,159,183,255,2015,61,31,468
107626,"pseudo1",-61.0912792102,-12.3832523073,0,NA,229,131,451,320,135,185,231,1960,63,48,269
107627,"pseudo1",-57.8329458769,-14.274918974,0,NA,235,139,1060,323,121,202,238,2174,63,54,460
107628,"pseudo1",-51.5329458769,-8.29158564062,0,NA,249,135,399,339,152,187,249,2201,59,42,502
107629,"pseudo1",-46.7329458769,-12.3082523073,0,NA,265,117,719,345,185,160,263,1983,74,10,166
107630,"pseudo1",-79.7162792102,-6.44991897395,0,NA,236,109,2054,321,155,166,260,109,142,0,79
107631,"pseudo1",-68.6662792102,-8.53325230729,0,NA,245,125,710,312,159,153,249,2607,48,178,681
107632,"pseudo1",-52.2246125435,-21.2915856406,0,NA,237,119,2202,311,131,180,257,1348,50,93,512
107633,"pseudo1",-69.7246125435,-7.72491897395,0,NA,254,114,489,317,180,137,255,2708,45,191,555
107634,"pseudo1",-71.8996125435,-9.04158564062,0,NA,252,102,473,313,180,133,253,2027,47,124,586
107635,"pseudo1",-63.3329458769,-11.6415856406,0,NA,249,123,501,336,167,169,249,1963,57,67,257
107636,"pseudo1",-56.1662792102,-18.5582523073,0,NA,262,110,2028,340,165,175,278,1494,58,82,572
107637,"pseudo1",-54.6079458769,-5.94991897395,0,NA,256,110,487,329,184,145,250,2338,54,82,419
107638,"pseudo1",-65.9579458769,-14.1165856406,0,NA,256,117,1259,332,163,169,263,1841,54,113,486
107639,"pseudo1",-51.2162792102,-5.72491897395,0,NA,248,111,316,316,181,135,246,2083,55,100,240
107640,"pseudo1",-45.1496125435,-5.46658564062,0,NA,268,108,806,346,192,154,264,1355,77,29,62
107641,"pseudo1",-78.6829458769,-6.34991897395,0,NA,148,136,686,223,62,161,154,904,38,85,315
107642,"pseudo1",-75.6496125435,-14.749918974,0,NA,171,105,2751,262,79,183,206,0,0,0,0
107643,"pseudo1",-53.5746125435,-25.5832523073,0,NA,198,135,3415,307,76,231,235,2044,19,401,548
107644,"pseudo1",-67.4662792102,0.550081026047,0,NA,266,97,375,321,213,108,262,3325,17,614,721
107645,"pseudo1",-74.3246125435,-14.3665856406,0,NA,51,184,1569,162,-83,245,65,719,99,8,432
107646,"pseudo1",-70.7829458769,-15.5165856406,0,NA,41,182,1996,150,-112,262,59,928,84,12,442
107647,"pseudo1",-65.8246125435,-15.4582523073,0,NA,253,104,1830,324,153,171,265,2783,49,237,888
107648,"pseudo1",-65.9912792102,-21.299918974,0,NA,123,166,3416,244,-23,267,152,248,110,0,112
107649,"pseudo1",-47.8412792102,-14.5415856406,0,NA,232,90,769,299,165,134,232,1882,71,15,221
107650,"pseudo1",-55.8162792102,-8.16658564062,0,NA,254,129,555,354,162,192,249,2722,60,57,337
107651,"pseudo1",-55.6329458769,-14.374918974,0,NA,248,125,967,321,151,170,254,1878,61,45,727
107652,"pseudo1",-40.2162792102,-17.8082523073,0,NA,242,96,1537,310,169,141,252,1100,39,138,289
107653,"pseudo1",-53.0912792102,-8.31658564062,0,NA,251,137,450,349,155,194,248,2573,61,40,552
107654,"pseudo1",-51.3079458769,-22.849918974,0,NA,225,125,2620,309,114,195,251,1486,41,147,521
107655,"pseudo1",-62.6912792102,-7.45825230729,0,NA,263,103,499,337,192,145,260,2564,48,143,307
107656,"pseudo1",-68.1329458769,-17.899918974,0,NA,77,195,2521,195,-77,272,100,389,105,2,213
107657,"pseudo1",-62.9746125435,3.58341435938,0,NA,243,107,347,304,184,120,238,2346,33,393,462
107658,"pseudo1",-53.0496125435,-17.224918974,0,NA,224,128,1472,306,117,189,233,1994,64,51,464
107659,"pseudo1",-67.8246125435,-17.5332523073,0,NA,93,192,2414,212,-60,272,114,402,94,7,200
107660,"pseudo1",-64.3496125435,-21.6165856406,0,NA,153,149,3418,256,0,256,187,1082,75,17,499
107661,"pseudo1",-70.3412792102,-13.974918974,0,NA,18,132,1480,102,-88,190,29,2339,51,194,783
107662,"pseudo1",-64.2412792102,-11.6082523073,0,NA,258,117,594,339,177,162,258,1824,57,54,236
107663,"pseudo1",-58.4412792102,-6.12491897395,0,NA,263,99,357,333,188,145,260,2479,49,150,434
107664,"pseudo1",-45.3079458769,-21.8082523073,0,NA,199,137,2287,283,79,204,220,1651,67,60,614
107665,"pseudo1",-60.1579458769,1.72508102605,0,NA,264,95,607,323,207,116,256,1841,71,139,198
107666,"pseudo1",-54.4746125435,-15.1915856406,0,NA,218,131,1511,303,110,193,228,2158,67,30,857
107667,"pseudo1",-60.5329458769,-15.3915856406,0,NA,243,148,1533,336,124,212,252,1606,63,56,296
107668,"pseudo1",-50.4579458769,-9.05825230729,0,NA,257,131,373,341,169,172,256,1873,60,30,439
107669,"pseudo1",-51.9412792102,2.87508102605,0,NA,251,93,550,322,193,129,249,3001,47,192,213
107670,"pseudo1",-53.2662792102,-5.52491897395,0,NA,247,109,415,313,179,134,242,2066,57,90,213
107671,"pseudo1",-58.1412792102,-6.82491897395,0,NA,258,105,385,336,173,163,256,2595,53,113,482
107672,"pseudo1",-49.6912792102,-27.624918974,0,NA,166,100,3127,260,71,189,199,1713,20,290,476
107673,"pseudo1",-60.7912792102,-2.94158564062,0,NA,272,84,473,327,226,101,268,2897,43,270,312
107674,"pseudo1",-42.6246125435,-22.0582523073,0,NA,201,116,2280,287,101,186,223,1700,64,73,619
107675,"pseudo1",-47.7746125435,-2.45825230729,0,NA,265,107,213,326,205,121,263,2555,60,199,210
107676,"pseudo1",-66.6912792102,-21.3332523073,0,NA,96,166,3815,218,-55,273,130,122,125,0,73
107677,"pseudo1",-61.4079458769,-15.324918974,0,NA,243,145,1508,336,128,208,252,1561,63,52,312
107678,"pseudo1",-61.7912792102,-7.64158564062,0,NA,261,104,497,335,186,149,258,3332,41,242,473
107679,"pseudo1",-60.5496125435,-8.23325230729,0,NA,256,110,505,335,170,165,257,2866,57,77,583
107680,"pseudo1",-49.3412792102,-23.399918974,0,NA,203,125,2497,289,94,195,229,1408,44,141,508
107681,"pseudo1",-54.3912792102,-30.2165856406,0,NA,193,109,3785,304,89,215,157,1685,7,353,369
107682,"pseudo1",-42.8829458769,-8.56658564062,0,NA,261,143,801,348,168,180,263,924,73,9,150
107683,"pseudo1",-72.8829458769,-13.924918974,0,NA,122,166,947,234,18,216,123,866,76,19,198
107684,"pseudo1",-39.5579458769,-5.84158564062,0,NA,260,98,921,327,199,128,251,906,84,26,43
107685,"pseudo1",-59.9996125435,-3.64991897395,0,NA,272,84,454,328,225,103,267,2348,38,235,263
107686,"pseudo1",-48.7162792102,-23.8082523073,0,NA,198,114,2593,283,93,190,225,1379,45,147,508
107687,"pseudo1",-57.5162792102,-14.6832523073,0,NA,249,134,1131,334,135,199,253,2169,64,53,430
107688,"pseudo1",-49.0746125435,-13.6415856406,0,NA,261,101,662,336,188,148,261,2112,72,16,204
107689,"pseudo1",-64.4079458769,-14.349918974,0,NA,261,119,1252,341,167,174,270,1846,56,99,529
107690,"pseudo1",-74.1662792102,6.15008102605,0,NA,273,100,333,331,217,114,269,3030,38,403,645
107691,"pseudo1",-43.7162792102,-15.8915856406,0,NA,241,126,1401,320,142,178,248,1036,82,2,346
107692,"pseudo1",-63.3412792102,-9.06658564062,0,NA,259,103,572,328,184,144,257,2605,57,86,486
107693,"pseudo1",-65.0579458769,-19.0832523073,0,NA,155,135,1512,238,44,194,166,694,84,7,184
107694,"pseudo1",-57.5746125435,-21.0415856406,0,NA,256,112,2718,342,151,191,282,1373,40,126,454
107695,"pseudo1",-72.7162792102,-12.024918974,0,NA,217,132,613,302,132,170,212,2146,39,208,392
107696,"pseudo1",-52.0662792102,-25.4665856406,0,NA,182,119,3018,275,74,201,214,1932,19,374,498
107697,"pseudo1",-80.3996125435,-3.95825230729,0,NA,245,116,1019,316,172,144,257,745,92,4,429
107698,"pseudo1",-50.0662792102,0.608414359381,0,NA,269,73,641,327,231,96,262,3156,64,64,64
107699,"pseudo1",-55.2246125435,-5.69158564062,0,NA,257,105,506,329,188,141,251,2666,53,111,319
107700,"pseudo1",-58.0746125435,0.325081026047,0,NA,271,98,582,340,217,123,267,2518,51,266,266
107701,"pseudo1",-49.8162792102,-4.24991897395,0,NA,271,103,381,332,215,117,268,2695,68,92,134
107702,"pseudo1",-55.3662792102,-9.02491897395,0,NA,243,139,654,352,146,206,238,2857,62,41,354
107703,"pseudo1",-63.6579458769,-1.09158564062,0,NA,266,96,290,320,214,106,263,2637,32,371,371
107704,"pseudo1",-69.2412792102,1.89174769271,0,NA,257,99,510,320,203,117,250,3441,31,510,524
107705,"pseudo1",-57.9829458769,-14.6165856406,0,NA,253,138,1211,339,138,201,257,2018,65,49,415
107706,"pseudo1",-41.0996125435,-8.90825230729,0,NA,255,134,1159,336,165,171,260,572,79,4,134
107707,"pseudo1",-78.3496125435,-6.87491897395,0,NA,70,147,663,149,-27,176,74,1052,44,69,306
107708,"pseudo1",-60.1746125435,2.19174769271,0,NA,268,95,650,328,210,118,259,1721,78,107,173
107709,"pseudo1",-45.5162792102,-15.8582523073,0,NA,229,150,1527,321,108,213,237,1270,79,10,314
107710,"pseudo1",-77.0329458769,6.80841435938,0,NA,270,95,362,329,218,111,270,4757,31,556,765
107711,"pseudo1",-53.4579458769,-27.3332523073,0,NA,198,119,3307,301,87,214,206,1961,8,422,453
107712,"pseudo1",-73.9246125435,-5.40825230729,0,NA,272,106,455,335,206,129,273,2671,18,428,597
107713,"pseudo1",-71.0996125435,0.566747692714,0,NA,259,89,583,317,206,111,253,3138,30,470,488
107714,"pseudo1",-66.5412792102,0.900081026047,0,NA,269,103,338,326,212,114,263,3486,15,672,743
107715,"pseudo1",-49.3996125435,-28.8332523073,0,NA,194,101,3067,283,91,192,228,1492,19,258,425
107716,"pseudo1",-71.4412792102,-2.39158564062,0,NA,260,88,441,313,207,106,261,3238,16,644,661
107717,"pseudo1",-50.9079458769,-14.1165856406,0,NA,265,113,742,341,182,159,268,1851,73,15,391
107718,"pseudo1",-60.8579458769,-18.9415856406,0,NA,245,135,2418,340,130,210,266,718,52,43,227
107719,"pseudo1",-54.7996125435,-1.82491897395,0,NA,268,89,616,329,218,111,262,1851,50,150,150
107720,"pseudo1",-54.9662792102,-19.2165856406,0,NA,247,121,1706,324,146,178,260,1724,55,105,502
107721,"pseudo1",-48.6829458769,-7.97491897395,0,NA,253,121,450,336,175,161,249,2160,58,50,116
107722,"pseudo1",-75.4912792102,0.591747692714,0,NA,255,90,634,313,202,111,251,3360,29,469,533
107723,"pseudo1",-62.4579458769,-1.00825230729,0,NA,269,97,310,325,216,109,266,2431,36,296,296
107724,"pseudo1",-66.4412792102,-6.48325230729,0,NA,260,98,314,319,198,121,261,2945,42,234,566
107725,"pseudo1",-58.9579458769,-16.8832523073,0,NA,260,122,2063,339,161,178,275,1830,55,130,659
107726,"pseudo1",-67.6996125435,1.25008102605,0,NA,263,110,369,324,204,120,259,3699,20,711,720
107727,"pseudo1",-68.0662792102,-10.524918974,0,NA,261,104,771,327,184,143,264,2254,50,129,476
107728,"pseudo1",-56.6329458769,-12.6582523073,0,NA,255,138,909,343,154,189,257,2418,69,30,469
107729,"pseudo1",-47.6162792102,-14.8915856406,0,NA,216,93,845,283,146,137,217,1815,71,16,212
107730,"pseudo1",-56.2412792102,-5.10825230729,0,NA,268,99,484,335,205,130,265,2597,43,206,330
107731,"pseudo1",-71.1662792102,-16.9582523073,0,NA,135,124,1578,212,45,167,152,33,141,0,24
107732,"pseudo1",-53.4996125435,-24.7915856406,0,NA,190,129,3039,291,78,213,223,1885,23,336,530
107733,"pseudo1",-77.2996125435,-0.0832523072861,0,NA,238,100,508,299,183,116,235,3774,14,743,786
107734,"pseudo1",-54.4496125435,-18.1582523073,0,NA,256,125,1731,341,151,190,266,1732,58,78,364
107735,"pseudo1",-54.1079458769,-16.4165856406,0,NA,237,134,1732,327,121,206,247,1957,68,34,415
107736,"pseudo1",-52.7662792102,-26.624918974,0,NA,188,134,3231,294,72,222,222,2296,10,487,572
107737,"pseudo1",-77.0662792102,-8.28325230729,0,NA,107,147,484,190,15,175,108,1396,37,140,410
107738,"pseudo1",-64.9412792102,-0.133252307286,0,NA,268,91,363,320,217,103,265,2751,21,520,575
107739,"pseudo1",-46.4412792102,-3.39991897395,0,NA,268,103,343,331,209,122,265,2001,67,120,133
107740,"pseudo1",-72.1662792102,6.32508102605,0,NA,126,97,429,191,70,121,126,1940,55,128,362
107741,"pseudo1",-76.5996125435,-3.73325230729,0,NA,261,90,406,317,209,108,260,2324,10,460,534
107742,"pseudo1",-44.6746125435,-22.0165856406,0,NA,151,130,2194,230,32,198,171,1869,67,66,718
107743,"pseudo1",-67.8829458769,-10.824918974,0,NA,262,104,835,330,183,147,266,2253,50,139,478
107744,"pseudo1",-51.2496125435,-18.399918974,0,NA,244,120,1137,317,155,162,250,1918,64,62,437
107745,"pseudo1",-55.2996125435,-6.04158564062,0,NA,253,108,504,328,181,147,247,2506,55,81,311
107746,"pseudo1",-66.0162792102,-21.6832523073,0,NA,115,180,3645,238,-46,284,146,256,106,0,115
107747,"pseudo1",-71.6912792102,-10.224918974,0,NA,245,107,414,314,173,141,247,2140,45,145,525
107748,"pseudo1",-49.1079458769,-13.7582523073,0,NA,259,100,649,334,187,147,259,2125,72,16,208
107749,"pseudo1",-65.7329458769,-16.1165856406,0,NA,260,108,1652,329,160,169,271,3507,48,311,1120
107750,"pseudo1",-57.1579458769,1.42508102605,0,NA,267,104,679,345,212,133,262,2258,55,212,212
107751,"pseudo1",-53.6412792102,-23.2165856406,0,NA,226,130,2576,317,117,200,241,1512,30,209,449
107752,"pseudo1",-52.8579458769,-7.41658564062,0,NA,250,129,378,336,164,172,247,2338,59,47,472
107753,"pseudo1",-74.8162792102,-6.28325230729,0,NA,268,117,525,338,195,143,268,2477,28,318,431
107754,"pseudo1",-51.9496125435,-8.18325230729,0,NA,233,135,416,325,137,188,233,2366,60,47,516
107755,"pseudo1",-52.2412792102,-29.0082523073,0,NA,186,102,3285,284,92,192,220,1712,16,309,459
107756,"pseudo1",-67.0829458769,-18.674918974,0,NA,97,171,2987,206,-51,257,125,405,103,5,225
107757,"pseudo1",-71.9912792102,-13.1415856406,0,NA,69,129,663,146,-18,164,69,1024,61,53,271
107758,"pseudo1",-80.2496125435,-4.90825230729,0,NA,252,132,1774,338,160,178,272,243,153,0,184
107759,"pseudo1",-42.4829458769,-12.3165856406,0,NA,245,134,1024,333,148,185,249,768,76,1,177
107760,"pseudo1",-53.8829458769,-5.58325230729,0,NA,247,108,452,314,180,134,242,2128,55,86,353
107761,"pseudo1",-59.6496125435,-13.7165856406,0,NA,215,136,892,300,108,192,219,2273,61,57,442
107762,"pseudo1",-44.9496125435,-3.00825230729,0,NA,272,95,360,334,219,115,269,1985,67,74,74
107763,"pseudo1",-52.2746125435,-9.50825230729,0,NA,255,139,523,352,154,198,255,2354,63,31,531
107764,"pseudo1",-45.7662792102,-19.1165856406,0,NA,227,131,1689,305,115,190,238,1685,75,30,628
107765,"pseudo1",-67.9162792102,-12.3082523073,0,NA,257,114,1100,334,170,164,264,1839,53,119,381
107766,"pseudo1",-71.4412792102,-2.96658564062,0,NA,258,90,421,312,204,108,258,3265,18,581,672
107767,"pseudo1",-43.8162792102,-18.999918974,0,NA,218,125,1918,299,109,190,232,1642,74,24,575
107768,"pseudo1",-53.1079458769,-22.7832523073,0,NA,226,130,2516,313,114,199,241,1384,36,154,433
107769,"pseudo1",-53.4496125435,0.0500810260472,0,NA,264,91,678,329,216,113,258,2555,42,200,276
107770,"pseudo1",-45.2829458769,-15.374918974,0,NA,235,145,1451,328,120,208,242,1237,80,8,301
107771,"pseudo1",-54.2662792102,-7.11658564062,0,NA,252,123,516,338,170,168,246,2626,59,73,483
107772,"pseudo1",-54.7912792102,-14.049918974,0,NA,236,136,1076,318,133,185,242,1902,65,33,742
107773,"pseudo1",-68.9912792102,-14.9332523073,0,NA,41,88,1039,102,-27,129,48,1218,60,56,333
107774,"pseudo1",-36.2079458769,-6.05825230729,0,NA,241,91,1034,301,182,119,242,569,88,11,107
107775,"pseudo1",-63.2579458769,-17.5082523073,0,NA,244,105,2247,319,151,168,264,1475,47,156,541
