"siteid","spid","x","y","occ","group","alt","asp2","ontprec","ontprec4","ontprecsd","ontslp","onttemp","onttempsd","onttmin4","ontveg","watdist"
18038,"pseudo1",-91.6334938756,52.7841525343,0,NA,309,0.7415357,676,35,45,0.400438,-32,14216,-79,3,445131.2
18039,"pseudo1",-89.0918270764,49.8841523831,0,NA,286,-0.8422714,768,45,32,0.250998,-14,13210,-68,2,568051.9
18040,"pseudo1",-81.4418266774,46.2091521914,0,NA,232,-0.9863939,897,61,16,0.09397267,31,10752,-18,2,526982.6
18041,"pseudo1",-88.9751604036,54.2174859424,0,NA,148,0.4472138,586,32,47,0.3511497,-47,14372,-98,2,217583
18042,"pseudo1",-90.7251604949,48.5008189776,0,NA,426,0.8304295,726,42,43,1.517254,7,12170,-43,2,753134.5
18043,"pseudo1",-90.4084938117,51.0341524431,0,NA,388,0.465128,787,45,40,0.2407042,-23,13812,-73,2,555512
18044,"pseudo1",-90.3251604741,54.950819314,0,NA,116,0.9615239,552,28,46,0.08557545,-54,14517,-103,2,208476.4
18045,"pseudo1",-89.3251604219,50.7091524261,0,NA,368,-0.9986178,757,45,39,0.5019863,-25,13627,-78,3,543851.4
18046,"pseudo1",-90.8334938339,53.8591525904,0,NA,221,0.8944271,618,32,46,0.05291534,-44,14454,-93,2,316671
18047,"pseudo1",-81.2084933319,43.7924853987,0,NA,339,0.9701425,1075,72,11,0.06644874,53,9616,0,4,784307.8
18048,"pseudo1",-79.9584932667,49.8258190467,0,NA,309,0.1961162,868,44,30,0.08366646,-22,12932,-76,2,110627.4
18049,"pseudo1",-89.2001604154,55.4508193401,0,NA,124,0.8574929,527,27,49,0.09281959,-61,14482,-114,3,117662.7
18050,"pseudo1",-93.916827328,51.7008191445,0,NA,350,-0.169907,626,32,45,0.2332052,-17,14017,-56,3,588997.8
18051,"pseudo1",-89.0751604089,51.3008191236,0,NA,333,-0.529999,740,43,42,0.104293,-27,13795,-80,2,479867.1
18052,"pseudo1",-92.266827242,49.6758190389,0,NA,439,0.8877546,767,46,38,0.3341793,-4,13252,-42,2,756351.5
18053,"pseudo1",-86.8334936253,55.8258193596,0,NA,8,0.9805807,483,24,53,0.06961472,-60,14353,-117,2,5918.185
18054,"pseudo1",-94.4251606879,51.1758191171,0,NA,346,-0.9486833,611,32,46,0.121466,-10,13925,-45,3,652270.9
18055,"pseudo1",-82.6001600712,53.5258192397,0,NA,31,0.9486833,521,20,57,0.04640983,-44,13693,-102,2,26697.83
18056,"pseudo1",-89.6751604402,53.2174858903,0,NA,261,-0.9103665,656,35,45,0.3454297,-41,14284,-90,2,338957.4
18057,"pseudo1",-86.1918269251,51.5591524704,0,NA,182,0.2821663,776,47,35,0.1117695,-25,13841,-75,2,305911.1
18058,"pseudo1",-81.2251599994,51.7591524809,0,NA,33,1,663,31,43,0.04278775,-27,13249,-83,2,27463.36
18059,"pseudo1",-93.3168272967,49.1924856803,0,NA,400,0.8778956,705,42,46,0.2220883,7,13072,-27,2,845314.1
18060,"pseudo1",-91.6418272094,51.3341524587,0,NA,398,-0.9333456,743,42,42,0.08105124,-20,13789,-65,2,583985.3
18061,"pseudo1",-82.7918267478,49.0091523374,0,NA,265,0.6757245,820,45,22,0.1689339,-5,12686,-54,2,258701.1
18062,"pseudo1",-92.0918272329,50.7924857638,0,NA,431,0.9304084,738,42,41,0.09397267,-14,13532,-55,2,650437.9
18063,"pseudo1",-92.0668272316,52.6841525291,0,NA,319,0.9817799,668,34,46,0.4131446,-30,14196,-76,2,471596.1
18064,"pseudo1",-89.60849377,50.642485756,0,NA,374,0.9858866,772,46,38,0.08366646,-24,13625,-76,2,562083.1
18065,"pseudo1",-75.5834930385,44.8924854561,0,NA,106,0.8364611,931,69,13,0.08366646,50,10992,5,2,709043.9
18066,"pseudo1",-91.0251605106,54.2758192788,0,NA,220,0.9125093,597,30,47,0.1676541,-49,14499,-97,2,291912.9
18067,"pseudo1",-93.9834939982,49.8091523792,0,NA,414,-0.9938837,671,38,44,0.05588482,4,13451,-27,2,801224.3
18068,"pseudo1",-81.9751600386,50.2591524026,0,NA,107,0.7739574,855,46,25,0.2129286,-6,13111,-60,2,109854.6
18069,"pseudo1",-83.7918268,55.1174859894,0,NA,16,0.9743912,468,19,58,0.1068433,-57,13909,-117,2,11119.46
18070,"pseudo1",-88.1251603593,53.5258192397,0,NA,191,0.5299988,621,36,46,0.05870429,-41,14254,-91,2,241138.9
18071,"pseudo1",-89.60849377,51.3258191249,0,NA,376,-0.7432941,763,44,41,0.09339791,-28,13863,-81,2,496679.7
18072,"pseudo1",-81.7418266931,52.4591525174,0,NA,5,0.5144957,576,23,53,0.0374168,-33,13479,-89,2,8540.852
18073,"pseudo1",-88.5751603828,53.692485915,0,NA,196,-0.7071068,610,34,47,0.04278775,-43,14307,-93,3,251765.2
18074,"pseudo1",-88.9001603997,49.9841523883,0,NA,321,-0.9960051,767,44,34,1.02454,-17,13195,-71,2,550719.3
18075,"pseudo1",-85.4584935536,52.5341525213,0,NA,174,0.9899495,694,41,40,0.04151021,-35,14018,-87,3,218913.5
18076,"pseudo1",-82.7584934128,42.2091519828,0,NA,187,1,885,79,17,0.05188776,84,9849,31,4,983565.9
18077,"pseudo1",-86.9918269669,54.484152623,0,NA,111,-0.9284767,558,30,49,0.08557545,-49,14307,-102,2,116776.4
18078,"pseudo1",-88.0668270229,53.9508192618,0,NA,140,0.3457054,593,33,47,0.1496669,-43,14292,-94,3,208083.4
18079,"pseudo1",-85.0084935301,50.9174857703,0,NA,123,-0.9872411,839,54,26,0.02075511,-18,13554,-69,2,259419.3
18080,"pseudo1",-92.0251605627,49.5424856986,0,NA,427,6.123032e-17,781,48,34,0.437821,-4,13264,-43,3,758148.9
18081,"pseudo1",-78.6584931989,44.2758187572,0,NA,258,0.9370821,856,61,10,0.1611025,51,10125,2,2,720329.9
18082,"pseudo1",-83.9668268091,47.0174855669,0,NA,473,0.7071068,1100,61,17,1.85116,7,10927,-44,2,495802.2
18083,"pseudo1",-90.6251604897,48.5758189815,0,NA,435,0.9782341,734,41,42,0.193033,5,12215,-46,3,741654.6
18084,"pseudo1",-85.2834935444,49.0924856751,0,NA,397,-0.914139,823,49,22,1.475623,-14,12280,-65,2,375117
18085,"pseudo1",-81.5834933515,49.7591523766,0,NA,233,0.5144957,897,47,24,0.04278775,-10,12930,-62,2,147757
18086,"pseudo1",-82.5168267335,45.900818842,0,NA,189,0.9892496,891,67,16,0.2625318,39,10254,-12,4,581002.9
18087,"pseudo1",-86.5001602746,54.6091526295,0,NA,105,1,544,29,50,0.1353065,-51,14280,-106,3,82091.38
18088,"pseudo1",-86.483493607,53.8258192553,0,NA,124,0.7071068,593,34,47,0,-43,14207,-97,3,148108.9
18089,"pseudo1",-81.383493341,46.3008188629,0,NA,264,-0.9061832,895,61,17,0.1968995,28,10890,-21,2,515411.5
18090,"pseudo1",-90.0834937948,55.6841526856,0,NA,137,-0.3713906,528,27,46,0.1320845,-64,14508,-115,3,142603.9
18091,"pseudo1",-81.6084933528,47.9091522801,0,NA,405,0.07888999,844,49,22,0.9209542,-3,12159,-54,2,349430.3
18092,"pseudo1",-93.4084939682,52.7091525304,0,NA,327,-0.998131,628,31,46,0.1776346,-27,14272,-69,2,473256.2
18093,"pseudo1",-92.0168272289,48.9674856686,0,NA,422,0.9771764,733,47,36,0.2189137,0,13050,-39,3,803729.9
18094,"pseudo1",-84.975160195,54.9174859789,0,NA,66,0.9847836,504,24,54,0.09339791,-55,14119,-114,3,29519.4
18095,"pseudo1",-80.3584932876,48.1591522931,0,NA,350,0.4539258,839,46,22,0.4183252,-5,12529,-53,2,296461.7
18096,"pseudo1",-85.9501602459,53.4091525669,0,NA,129,0.8137333,622,35,46,0.05588482,-40,14156,-94,3,180984.8
18097,"pseudo1",-81.4001600086,47.3758189189,0,NA,421,-1,871,54,21,0.4105299,3,11864,-48,2,402572.8
18098,"pseudo1",-88.1751603619,51.9424858238,0,NA,290,-0.09053572,708,42,41,0.170204,-29,13941,-80,2,387514
18099,"pseudo1",-82.7584934128,48.2258189633,0,NA,352,-0.9899495,761,41,25,0.775497,-2,12230,-52,2,336772.6
18100,"pseudo1",-85.3084935457,48.1424856256,0,NA,427,0.8809943,956,56,18,0.1640831,-2,11041,-52,2,447906.2
18101,"pseudo1",-87.88349368,54.1758192736,0,NA,134,-0.7071068,578,32,48,0.226648,-46,14329,-97,2,184127
18102,"pseudo1",-94.2168273437,49.709152374,0,NA,371,-0.1643989,650,38,44,0.3584343,6,13496,-24,2,813771.6
18103,"pseudo1",-91.5584938717,49.0424856725,0,NA,462,0.916696,739,46,35,0.1083447,-4,13032,-46,2,770900.5
18104,"pseudo1",-82.5001600659,51.467485799,0,NA,83,0.9938837,717,36,37,0.07554969,-22,13530,-76,3,91356.67
18105,"pseudo1",-87.2334936461,50.7341524274,0,NA,289,-0.6074501,795,43,35,0.1689339,-23,13532,-72,2,406407.9
18106,"pseudo1",-90.8418271677,53.584152576,0,NA,262,0.9899495,639,33,45,0.05188776,-43,14398,-91,2,341674.8
18107,"pseudo1",-84.5834935079,48.2674856321,0,NA,392,0.07669662,914,50,20,1.562804,-3,11623,-53,2,401650.3
18108,"pseudo1",-86.2251602602,49.1591523453,0,NA,294,0.9973848,853,47,23,0.339296,-8,11927,-57,2,428122.1
18109,"pseudo1",-90.8584938352,49.5674856999,0,NA,470,-0.564684,813,48,37,0.09845003,-13,13161,-60,1,697040.3
18110,"pseudo1",-83.2584934388,49.6258190363,0,NA,225,-0.3162278,871,51,18,0.2822977,-11,12991,-62,3,224378.1
18111,"pseudo1",-91.5418272042,53.3258192292,0,NA,318,0.8872169,652,33,46,0.08302038,-40,14341,-87,2,392644.6
18112,"pseudo1",-91.1584938508,50.8341524326,0,NA,388,-0.9805807,780,46,38,0,-17,13711,-63,3,605186.1
18113,"pseudo1",-84.1751601533,52.292485842,0,NA,121,-0.1961161,691,38,39,0.06644874,-32,13877,-85,2,147502.4
18114,"pseudo1",-87.9334936826,51.4091524626,0,NA,272,-0.852967,736,42,40,0.6924688,-25,13765,-75,3,422668.8
18115,"pseudo1",-81.3001600034,43.8674854026,0,NA,322,-0.1279715,1085,70,12,0.1183222,54,9556,1,4,777994.4
18116,"pseudo1",-87.2834936487,48.9424856673,0,NA,384,0.5547002,866,44,26,0.8911903,-8,11354,-53,2,507254.6
18117,"pseudo1",-82.5751600699,53.7174859163,0,NA,31,-0.4472136,512,19,58,0.1556629,-46,13664,-104,2,26287.07
18118,"pseudo1",-84.7668268508,51.7674858146,0,NA,167,0.8741573,763,46,33,0.06961472,-29,13819,-81,3,204591.3
18119,"pseudo1",-91.1751605184,50.9508191054,0,NA,383,1,774,45,39,0.01037755,-18,13747,-65,3,595177.2
18120,"pseudo1",-93.3168272967,49.384152357,0,NA,444,-0.8987685,713,41,45,0.7475018,3,13131,-30,2,828219.8
18121,"pseudo1",-82.9751600907,53.7591525852,0,NA,52,0.7071068,523,21,56,0.060511,-46,13757,-104,3,52914.92
18122,"pseudo1",-86.8918269617,49.8424857142,0,NA,353,-0.9986178,842,43,29,0.1467605,-20,12919,-69,2,438654.9
18123,"pseudo1",-80.1834932785,47.9424856151,0,NA,326,-0.8944272,837,47,21,0.02075511,0,12445,-48,2,316454.8
18124,"pseudo1",-80.6418266357,48.5508189802,0,NA,285,0.2591287,851,45,24,0.3680691,-7,12623,-57,2,260775.4
18125,"pseudo1",-83.0168267596,52.5258191875,0,NA,42,0.5547002,618,29,47,0.05188776,-32,13760,-87,3,68374.98
18126,"pseudo1",-88.6418270529,53.9174859268,0,NA,169,0.8376107,602,33,46,0.1711505,-44,14313,-95,2,241781.5
18127,"pseudo1",-88.7668270594,52.0174858277,0,NA,294,-0.5547003,707,41,43,0.2098721,-30,13987,-82,2,400033.6
18128,"pseudo1",-84.3001601598,53.6508192462,0,NA,90,-0.7071068,574,28,50,0.1160244,-45,14005,-101,2,136923.8
18129,"pseudo1",-83.2251601038,53.6091525774,0,NA,62,6.123032e-17,539,23,55,0.07338035,-45,13806,-102,3,66934.7
18130,"pseudo1",-89.1251604115,55.6841526856,0,NA,135,-0.9284767,518,27,48,0.1300302,-64,14491,-117,3,101264
18131,"pseudo1",-91.8668272211,51.7341524796,0,NA,402,6.123032e-17,723,39,42,0.01467608,-24,13892,-68,3,554099.2
18132,"pseudo1",-88.8168270621,56.3091527182,0,NA,60,0.7943578,486,25,50,0.06563339,-68,14506,-123,2,40017.95
18133,"pseudo1",-86.5834936122,54.5008192905,0,NA,126,-0.3162278,553,30,49,0.01467608,-51,14279,-105,3,93953.73
18134,"pseudo1",-91.7001605458,53.0174858798,0,NA,291,0.7071068,661,34,45,0.0328167,-34,14310,-81,2,426921.5
18135,"pseudo1",-75.4084930294,44.8924854561,0,NA,74,0.413803,938,70,14,0.0374168,52,10978,6,2,714362.8
18136,"pseudo1",-85.8334935731,52.5008191862,0,NA,168,0.7893524,698,42,40,0.07338035,-33,14025,-85,2,244640.5
18137,"pseudo1",-79.5418265783,43.6674853922,0,NA,154,-0.9992009,833,63,13,0.4183252,67,9792,16,5,786451.1
18138,"pseudo1",-93.0001606136,53.192485889,0,NA,298,-0.2821663,625,31,47,0.09567624,-32,14365,-75,2,417890.3
18139,"pseudo1",-93.916827328,49.5424856986,0,NA,351,-0.2248594,672,39,45,0.5707466,9,13372,-22,3,830135.1
18140,"pseudo1",-83.325160109,49.6758190389,0,NA,234,0.8320503,873,51,17,0.2206288,-12,13045,-63,2,223946.6
18141,"pseudo1",-86.3084935979,55.6258193492,0,NA,20,0.9701425,487,24,54,0.06563339,-59,14284,-116,3,11687.76
18142,"pseudo1",-85.5418268912,54.6841526334,0,NA,89,6.123032e-17,526,27,53,0.08927103,-53,14183,-109,3,36373.77
18143,"pseudo1",-87.9168270151,51.2591524548,0,NA,305,-1,743,42,39,0.1210219,-26,13691,-76,2,429182.8
18144,"pseudo1",-82.5501600686,48.0674856217,0,NA,412,-0.7719303,763,42,25,0.06644874,-3,12139,-53,2,347904.7
18145,"pseudo1",-92.9251606097,53.9674859294,0,NA,247,0.9922779,594,29,49,0.09281959,-39,14546,-83,2,330609.9
18146,"pseudo1",-79.2251598951,44.0091520767,0,NA,324,-0.9743912,831,58,13,1.134997,54,9933,4,2,748542.3
18147,"pseudo1",-83.0501600946,48.7758189919,0,NA,304,0.3387194,792,43,22,0.4359724,-5,12546,-55,2,290674.2
18148,"pseudo1",-81.0334933228,50.2341524013,0,NA,200,0.5665287,864,45,27,0.1441693,-16,13023,-71,2,87915.58
18149,"pseudo1",-83.3334934427,46.8924855604,0,NA,456,-0.3011315,1012,62,16,0.7050274,10,11114,-42,2,491171.1
18150,"pseudo1",-86.5834936122,55.2174859946,0,NA,115,0.7071068,511,26,52,0.02935215,-59,14304,-115,3,60493.37
18151,"pseudo1",-90.6168271559,53.5924859098,0,NA,270,1,639,33,45,0.2101285,-44,14389,-93,2,332106.3
18152,"pseudo1",-83.0084934258,52.1424858342,0,NA,56,0.4472136,656,32,43,0.06563339,-28,13704,-83,2,77606.35
18153,"pseudo1",-77.6418264792,44.6924854456,0,NA,292,-0.6332379,878,65,10,0.1474924,41,10577,-7,2,683999.4
18154,"pseudo1",-91.5751605392,53.225819224,0,NA,300,0.9191451,655,33,46,0.08557545,-38,14342,-85,1,403287.8
18155,"pseudo1",-85.5168268899,49.5424856986,0,NA,323,-0.9728062,839,49,24,0.1058306,-15,12705,-67,2,361592.6
18156,"pseudo1",-82.6251600725,48.8758189972,0,NA,297,-0.9647639,807,44,24,0.1485836,-5,12618,-54,2,266673.3
18157,"pseudo1",-91.8834938887,50.1841523987,0,NA,398,0.998804,761,46,37,0.2413743,-7,13422,-48,2,694141.3
18158,"pseudo1",-80.9334933176,49.2258190154,0,NA,243,-0.7633863,912,46,23,0.1838901,-10,12811,-64,1,200329.4
18159,"pseudo1",-90.2168271351,54.6008192957,0,NA,153,0.2124296,574,29,47,0.3137356,-52,14495,-101,2,227963.3
18160,"pseudo1",-86.1001602537,52.4758191849,0,NA,178,-1.83691e-16,701,42,40,0.05291534,-33,14050,-84,2,262656.3
18161,"pseudo1",-84.0584934806,47.625818932,0,NA,495,-0.191211,1009,51,19,0.61541,-1,11335,-51,2,439394.4
18162,"pseudo1",-84.2501601572,49.4424856934,0,NA,282,0.5144957,799,47,18,0.04278775,-13,12737,-63,2,291390.6
18163,"pseudo1",-85.4168268847,48.4008189724,0,NA,508,0.3017089,909,56,19,0.763252,-11,11348,-59,2,432408.8
18164,"pseudo1",-77.5584931416,45.9091521758,0,NA,164,0.9627022,870,59,17,1.608935,35,11513,-13,2,553006.1
18165,"pseudo1",-74.6084929877,45.1424854691,0,NA,53,-0.3939193,992,72,14,0.1452855,52,10958,5,2,716300.9
18166,"pseudo1",-92.375160581,54.1924859411,0,NA,225,0.1842886,592,29,48,0.3534423,-43,14543,-89,1,306351
18167,"pseudo1",-77.3834931324,44.0174854104,0,NA,86,0.9647638,932,73,11,0.2220883,62,10122,10,4,762174.8
18168,"pseudo1",-87.6668270021,49.4758190284,0,NA,431,-0.6,844,40,30,0.1711505,-18,12425,-67,2,506401.3
18169,"pseudo1",-82.3251600568,52.50915252,0,NA,18,0.7071068,588,25,51,0.04151021,-32,13635,-88,2,33522.67
18170,"pseudo1",-92.5084939213,53.6424859124,0,NA,265,0.3162278,618,31,48,0.128363,-37,14448,-82,2,367247.3
18171,"pseudo1",-93.0168272811,53.2508192253,0,NA,311,0.9383431,623,31,48,0.09567624,-33,14365,-76,2,411072.7
18172,"pseudo1",-86.6751602837,49.1758190128,0,NA,383,-0.6766253,862,46,24,1.789899,-13,11790,-59,2,455334.1
18173,"pseudo1",-88.3918270399,54.125819271,0,NA,131,0.5144956,587,33,47,0.1068433,-45,14345,-96,3,214418.8
18174,"pseudo1",-90.6751604923,51.1841524509,0,NA,388,-0.9679969,784,45,40,0.1867953,-22,13852,-72,3,552739.4
18175,"pseudo1",-85.7751602367,48.342485636,0,NA,459,0.2740114,911,54,18,1.814605,-6,10974,-54,2,456381.4
18176,"pseudo1",-92.4918272537,53.1008192175,0,NA,284,0.9153152,639,32,46,0.04278775,-32,14327,-76,2,427932.5
18177,"pseudo1",-89.4251604271,54.6591526321,0,NA,137,-0.5812382,569,30,47,0.03113266,-52,14425,-103,3,189861.4
18178,"pseudo1",-77.9084931598,45.4091521497,0,NA,473,-0.5692101,888,60,15,0.9579114,22,11024,-26,2,601848.7
18179,"pseudo1",-80.7418266409,50.8008190976,0,NA,54,0.9284766,803,42,31,0.1210219,-17,13009,-73,2,27955.4
18180,"pseudo1",-80.8001599773,47.9591522827,0,NA,496,0.9339903,851,48,21,1.115627,-11,12362,-60,2,327168.6
18181,"pseudo1",-83.7584934649,51.4091524626,0,NA,82,6.123032e-17,767,44,30,0.1510991,-21,13658,-74,2,156522.1
18182,"pseudo1",-92.983493946,48.7424856569,0,NA,333,6.123032e-17,701,44,48,0.5020935,11,12886,-26,3,872438.9
18183,"pseudo1",-86.0084935823,49.7174857077,0,NA,322,0.9856222,851,48,27,0.6687384,-17,12859,-69,2,385163.3
18184,"pseudo1",-86.3334935992,51.7508191471,0,NA,180,-0.1414214,758,46,36,0.2088433,-26,13873,-77,2,306443.8
18185,"pseudo1",-81.383493341,42.7841520128,0,NA,221,0.7071068,991,81,14,0.3899471,68,9595,14,4,897663
18186,"pseudo1",-80.450159959,42.9674853557,0,NA,246,-0.8944272,990,85,11,0.1968995,65,9650,11,4,867966.2
18187,"pseudo1",-80.5418266305,43.1591520323,0,NA,275,-0.7415358,976,81,11,0.08366646,61,9692,8,4,847387.4
18188,"pseudo1",-87.8751603463,55.1174859894,0,NA,105,0.8320503,529,28,50,0.01037755,-56,14418,-110,3,98300.92
18189,"pseudo1",-79.6751599186,51.0174857755,0,NA,14,0.9191451,776,39,35,0.0328167,-20,12939,-77,2,2250.923
18190,"pseudo1",-86.016826916,53.6758192475,0,NA,129,-0.7071068,601,34,47,0,-43,14181,-96,3,152574.2
18191,"pseudo1",-80.1251599421,46.8674855591,0,NA,302,-0.1871122,911,57,18,0.0374168,20,11784,-28,2,434721.8
18192,"pseudo1",-81.6168266865,50.4591524131,0,NA,68,0.9486834,835,44,27,0.07554969,-8,13123,-62,2,76717.57
18193,"pseudo1",-92.408493916,49.2091523479,0,NA,420,-0.9736163,749,46,39,0.68771,0,13098,-37,2,805549.6
18194,"pseudo1",-89.500160431,53.800819254,0,NA,205,6.123032e-17,616,33,46,0.04402823,-45,14358,-95,3,274470.2
18195,"pseudo1",-93.8334939904,52.4341525161,0,NA,344,-0.7784131,619,31,46,0.256305,-24,14225,-64,3,506471.6
18196,"pseudo1",-92.266827242,51.3424857925,0,NA,406,0.5299988,714,39,43,0.1614364,-18,13714,-60,2,605374.4
18197,"pseudo1",-84.7418268495,50.8674857677,0,NA,110,0.8320503,834,53,25,0.1556629,-17,13517,-68,2,247913.6
18198,"pseudo1",-87.1918269773,53.3424858968,0,NA,166,-0.1961161,627,37,45,0.121466,-38,14209,-90,2,217887.9
18199,"pseudo1",-84.5668268404,49.6841523726,0,NA,267,0.9997532,815,49,19,0.384104,-14,12839,-64,2,294816.7
18200,"pseudo1",-80.3584932876,50.1674857312,0,NA,267,-0.04756528,864,45,29,0.1058306,-22,12943,-78,2,96123.6
18201,"pseudo1",-79.3084932328,46.7924855552,0,NA,315,0.6459423,973,61,20,0.2014948,19,11669,-29,2,438783.6
18202,"pseudo1",-88.4834937113,52.0008191601,0,NA,270,-0.9805807,703,41,42,0.5388181,-29,13945,-80,3,391670
18203,"pseudo1",-90.0168271246,48.1174856243,0,NA,413,0.999951,742,47,36,2.286677,14,11098,-38,2,728207.7
18204,"pseudo1",-91.5334938704,54.0008192644,0,NA,252,0.6846754,612,31,46,0.2407042,-45,14479,-93,2,333861.7
18205,"pseudo1",-91.7084938795,48.8508189959,0,NA,439,0.9997121,703,46,37,0.775497,0,12982,-42,2,791423.4
18206,"pseudo1",-86.5084936083,51.2674857886,0,NA,211,0.9899495,787,46,35,0.1996154,-24,13750,-74,2,336427.1
18207,"pseudo1",-86.0501602511,51.0924857794,0,NA,187,0.4472136,816,49,32,0.126674,-22,13681,-72,2,313682.2
18208,"pseudo1",-82.9501600894,48.342485636,0,NA,326,0.8436615,766,40,25,0.2657932,-1,12307,-50,2,330729.3
18209,"pseudo1",-86.8168269577,51.2758191223,0,NA,241,-0.8436615,776,45,37,0.1587457,-25,13769,-75,2,356309.9
18210,"pseudo1",-89.500160431,53.8841525917,0,NA,212,-0.3867267,612,33,45,0.1532224,-47,14360,-96,2,265698.2
18211,"pseudo1",-86.9918269669,52.2424858394,0,NA,231,0.1643989,703,42,41,0.1083447,-31,14004,-81,2,324290.3
18212,"pseudo1",-87.6668270021,55.4091526712,0,NA,90,-0.7071068,512,27,51,0.2524952,-59,14391,-114,2,63708.57
18213,"pseudo1",-91.8418272198,54.5008192905,0,NA,196,0.7071068,579,29,47,0.07483357,-48,14568,-96,3,275755.7
18214,"pseudo1",-77.6418264792,44.1924854196,0,NA,134,-0.9818833,887,69,11,0.1791438,57,10216,6,4,739503
18215,"pseudo1",-91.2168271872,51.0174857755,0,NA,383,-0.1961161,770,44,40,0.05188776,-18,13758,-65,2,591781.1
18216,"pseudo1",-87.7918270086,52.150819168,0,NA,251,0.7808688,695,42,42,0.114153,-29,13966,-80,2,354804.4
18217,"pseudo1",-84.6501601781,50.8841524352,0,NA,102,0.9958932,832,53,24,0.08366646,-16,13514,-68,3,241379.3
18218,"pseudo1",-82.6584934075,51.9674858251,0,NA,58,0.9998477,660,32,43,0.1812356,-27,13640,-81,3,59212.25
18219,"pseudo1",-92.950160611,50.6174857547,0,NA,363,0.6108034,693,38,44,0.5060456,-5,13397,-42,2,699859.2
18220,"pseudo1",-83.3418267765,49.7841523779,0,NA,244,0.3162276,875,51,18,0.4921291,-13,13076,-65,2,217094.4
18221,"pseudo1",-85.083493534,50.0924857273,0,NA,154,-0.9284767,862,55,22,0.1122503,-12,13084,-64,2,307572.6
18222,"pseudo1",-80.1584932772,49.742485709,0,NA,310,-0.7071068,875,45,28,0.01037755,-21,12930,-74,2,124696.4
18223,"pseudo1",-86.6668269499,51.6341524743,0,NA,208,0.8064049,756,45,37,0.3021961,-26,13862,-76,2,332683.7
18224,"pseudo1",-92.7001605979,48.7174856556,0,NA,353,0.5646839,721,46,46,0.5300534,9,12894,-29,2,862158.9
18225,"pseudo1",-79.4001599043,45.3674854808,0,NA,312,-0.1543769,1108,70,14,0.3095892,35,10684,-15,2,597048.1
18226,"pseudo1",-89.8751604506,54.8008193062,0,NA,125,0.9863939,566,29,46,0.04640983,-53,14454,-103,3,197180.7
18227,"pseudo1",-81.2668266683,43.9341520728,0,NA,336,-0.3162278,1086,70,12,0.3353052,53,9573,0,4,769857.2
18228,"pseudo1",-83.3001601077,51.8591524861,0,NA,70,0.7071068,700,37,37,0.04402823,-25,13717,-80,2,104719.5
18229,"pseudo1",-83.5084934519,52.3424858446,0,NA,64,0.1961161,657,34,43,0.05291534,-30,13808,-86,3,107155.5
18230,"pseudo1",-78.333493182,45.5008188211,0,NA,426,-0.812696,943,63,15,1.381468,23,11048,-26,2,587424.4
18231,"pseudo1",-94.4001606866,51.0591524444,0,NA,400,0.8666224,618,33,45,0.3258583,-11,13881,-46,2,665568.8
18232,"pseudo1",-89.3168270881,50.4424857455,0,NA,376,0.6643639,761,45,37,0.2602659,-24,13492,-78,2,554222.9
18233,"pseudo1",-91.833493886,54.0424859333,0,NA,249,0.9970545,607,30,47,0.1727164,-45,14493,-92,2,326306.3
18234,"pseudo1",-89.4084937596,48.6341523179,0,NA,486,0.2265134,767,47,29,0.7440368,-7,12107,-55,2,661393.6
18235,"pseudo1",-84.0168268117,50.5258190832,0,NA,120,-0.7071068,837,52,21,0.09790156,-14,13360,-66,3,220297
18236,"pseudo1",-91.33349386,49.0591523401,0,NA,468,0.9582877,742,44,38,0.5710295,-4,12974,-48,2,755543.6
18237,"pseudo1",-81.5001600138,43.9341520728,0,NA,294,0.07297546,1077,68,14,0.4183252,56,9506,3,4,773392.5
18238,"pseudo1",-89.6584937726,56.1508193766,0,NA,112,0.9743912,502,25,48,0.1411497,-68,14549,-122,3,85162.13
18239,"pseudo1",-88.0418270216,56.0091527025,0,NA,35,-0.9486833,488,25,51,0.1485836,-63,14449,-119,3,26211.76
18240,"pseudo1",-82.3584933919,42.9758186894,0,NA,183,0.8741573,843,74,17,0.06644874,74,9796,17,4,892719.6
18241,"pseudo1",-91.1501605171,54.9841526491,0,NA,125,0.7071068,552,27,47,0.1328973,-52,14560,-102,2,233795.3
