"siteid","spid","x","y","occ","group","age","deficit","dem","hillshade","mas","mat","r2pet","rain","slope","sseas","toxicats","tseas","vpd"
108259,"pseudo1",2225250,5554550,0,NA,2,234,319,181,1374,95,13,519,1,-72,1,-358,50
108260,"pseudo1",2732050,6244050,0,NA,2,0,657,178,1416,102,45,1988,1,14,1,9,27
108261,"pseudo1",2726650,6226050,0,NA,2,0,846,179,1408,89,60,2497,2,14,1,43,24
108262,"pseudo1",2637150,6593350,0,NA,2,31,76,154,1504,150,26,1538,10,42,1,123,37
108263,"pseudo1",2584250,5927850,0,NA,2,17,1023,189,1494,75,27,1280,22,-63,1,17,49
108264,"pseudo1",2845950,6156150,0,NA,2,167,87,194,1442,131,20,938,8,0,1,-140,46
108265,"pseudo1",2802750,6182250,0,NA,2,45,347,180,1488,120,24,1297,2,-21,1,-6,53
108266,"pseudo1",2148150,5481450,0,NA,2,68,200,178,1294,98,23,847,3,-29,1,-69,41
108267,"pseudo1",2743550,6358950,0,NA,2,26,116,178,1477,133,25,1306,2,12,1,-71,34
108268,"pseudo1",2509850,5818450,0,NA,2,150,308,170,1431,106,21,893,11,-46,1,-172,53
108269,"pseudo1",2183150,5680850,0,NA,2,0,910,158,1232,72,192,6399,26,87,1,108,0
108270,"pseudo1",2476150,6000150,0,NA,2,0,518,235,1506,98,50,2064,27,-53,1,-79,35
108271,"pseudo1",2741750,6287050,0,NA,2,0,669,166,1435,105,36,1616,4,17,1,108,25
108272,"pseudo1",2725950,6208550,0,NA,2,0,1249,204,1405,65,65,2469,10,13,1,150,18
108273,"pseudo1",2487250,5942450,0,NA,2,0,525,172,1456,95,39,1607,8,-30,1,-188,33
108274,"pseudo1",2775350,6345750,0,NA,2,0,544,175,1485,111,44,2159,2,19,1,46,28
108275,"pseudo1",2976750,6373150,0,NA,2,0,143,188,1512,141,49,2775,6,27,1,46,46
108276,"pseudo1",2829250,6321650,0,NA,2,0,398,186,1508,115,36,1810,3,5,1,-155,34
108277,"pseudo1",2901650,6247850,0,NA,2,8,154,173,1474,134,36,1855,9,5,1,-31,49
108278,"pseudo1",2766650,6407450,0,NA,2,0,143,178,1505,135,37,2032,12,23,1,-1,39
108279,"pseudo1",2366950,5634650,0,NA,2,164,18,178,1310,111,12,573,0,20,1,-73,42
108280,"pseudo1",2588350,6624050,0,NA,2,23,171,195,1479,143,32,1794,8,71,1,95,36
108281,"pseudo1",2286850,5765750,0,NA,2,0,190,198,1289,107,103,3955,16,49,1,-52,25
108282,"pseudo1",2291350,5632850,0,NA,2,32,1030,82,1347,68,25,899,25,-10,1,-59,34
108283,"pseudo1",2499050,5904750,0,NA,2,0,1199,191,1464,62,43,1748,30,-43,1,-98,32
108284,"pseudo1",2239450,5602250,0,NA,2,130,663,92,1383,83,20,739,21,-58,1,-234,42
108285,"pseudo1",2460950,5890150,0,NA,2,0,1490,177,1352,46,91,2730,38,34,1,17,8
108286,"pseudo1",2124450,5541750,0,NA,2,0,1033,231,1280,58,51,1534,26,-7,1,113,17
108287,"pseudo1",2837650,6361250,0,NA,2,6,208,221,1535,128,29,1596,12,1,1,-119,39
108288,"pseudo1",2815550,6347150,0,NA,2,0,393,213,1523,119,42,2200,13,5,1,-66,36
108289,"pseudo1",2732650,6417250,0,NA,2,48,7,180,1484,141,24,1278,0,19,1,-113,38
108290,"pseudo1",2492050,6038250,0,NA,2,0,26,178,1509,127,45,1998,1,-48,1,-69,38
108291,"pseudo1",2745450,6333550,0,NA,2,12,250,197,1461,125,32,1569,4,13,1,-88,30
108292,"pseudo1",2133150,5468450,0,NA,2,50,200,181,1277,95,26,905,0,-24,1,-28,38
108293,"pseudo1",2862150,6229850,0,NA,2,34,207,193,1484,131,28,1474,6,-8,1,-40,49
108294,"pseudo1",2566150,6619950,0,NA,2,0,574,190,1467,122,47,2430,7,85,1,242,25
108295,"pseudo1",2217550,5436750,0,NA,2,17,195,180,1226,94,32,1012,2,7,1,51,31
108296,"pseudo1",2448650,5915450,0,NA,2,0,705,234,1373,85,66,2306,26,19,1,-125,22
108297,"pseudo1",2543850,6662550,0,NA,2,0,385,116,1501,136,34,1924,16,72,1,217,31
108298,"pseudo1",2720850,6393350,0,NA,2,60,35,180,1483,138,22,1155,0,9,1,-92,36
108299,"pseudo1",2794150,6117850,0,NA,2,41,461,136,1396,109,27,1188,7,13,1,106,33
108300,"pseudo1",2921450,6312950,0,NA,2,0,613,185,1488,109,37,1900,15,21,1,76,39
108301,"pseudo1",2715650,5969950,0,NA,2,34,179,191,1418,122,39,1566,8,-26,1,152,41
108302,"pseudo1",2152050,5528250,0,NA,2,0,993,189,1335,61,44,1404,24,-39,1,32,30
108303,"pseudo1",2228750,5529350,0,NA,2,118,714,176,1330,71,19,672,9,-39,1,-230,38
108304,"pseudo1",2644650,6237450,0,NA,2,0,205,199,1450,123,41,1931,13,-13,1,-17,29
108305,"pseudo1",2101350,5430850,0,NA,2,5,81,183,1239,96,37,1157,5,-18,1,30,32
108306,"pseudo1",2932750,6260450,0,NA,2,30,333,159,1471,124,28,1448,14,20,1,101,46
108307,"pseudo1",2244450,5675350,0,NA,0,0,1533,157,1351,44,113,3842,25,5,0,137,20
108308,"pseudo1",2484350,5976550,0,NA,2,1,345,158,1510,105,38,1662,11,-62,1,-141,41
108309,"pseudo1",2680250,6443550,0,NA,1,36,59,180,1487,143,25,1360,0,14,1,65,35
108310,"pseudo1",2942850,6279750,0,NA,2,80,129,237,1481,134,23,1281,13,18,1,-21,50
108311,"pseudo1",2358250,5749950,0,NA,2,14,860,166,1397,79,28,1188,8,-24,1,-53,44
108312,"pseudo1",2982150,6373550,0,NA,2,0,191,198,1512,139,43,2438,7,28,1,77,45
108313,"pseudo1",2702350,6407650,0,NA,2,38,18,180,1476,141,25,1307,1,14,1,-33,36
108314,"pseudo1",2470350,5820150,0,NA,2,18,698,166,1416,86,29,1175,18,-34,1,-125,45
108315,"pseudo1",2267250,5623850,0,NA,1,220,536,167,1379,89,13,535,9,-45,1,-306,46
108316,"pseudo1",2363650,5807750,0,NA,2,0,300,249,1299,103,165,6286,22,49,1,-61,22
108317,"pseudo1",2561550,6646250,0,NA,2,58,17,170,1492,152,26,1463,4,71,2,2,37
108318,"pseudo1",2173550,5680350,0,NA,2,0,64,207,1280,109,111,4530,8,51,1,136,20
108319,"pseudo1",2703450,6032750,0,NA,2,0,486,208,1402,98,55,2196,25,-7,1,110,27
108320,"pseudo1",2876450,6318650,0,NA,2,0,371,174,1480,119,46,2299,17,25,1,-116,28
108321,"pseudo1",2030050,5466250,0,NA,2,0,1085,190,1176,46,161,3958,32,29,1,337,0
108322,"pseudo1",2182250,5509850,0,NA,2,0,713,144,1319,75,35,1166,14,-29,1,-62,35
108323,"pseudo1",2346050,5618650,0,NA,2,2,613,210,1286,84,24,945,22,37,1,-65,31
108324,"pseudo1",2071150,5428950,0,NA,2,0,245,211,1230,87,52,1507,17,-17,1,123,28
108325,"pseudo1",2739850,6148450,0,NA,2,43,451,184,1415,108,24,1093,13,-5,1,17,32
108326,"pseudo1",2575050,5937650,0,NA,2,33,1223,92,1499,64,27,1273,28,-64,1,31,40
108327,"pseudo1",2238050,5483450,0,NA,2,41,188,156,1268,97,26,915,15,0,1,-49,39
108328,"pseudo1",2076750,5555450,0,NA,2,0,780,148,1224,67,149,4551,32,25,1,180,6
108329,"pseudo1",2554650,6655950,0,NA,2,33,60,192,1499,151,29,1681,7,69,1,13,37
108330,"pseudo1",2600150,6202450,0,NA,2,0,461,177,1465,108,59,2620,3,-22,1,167,24
108331,"pseudo1",2736750,5979150,0,NA,2,122,34,147,1418,130,31,1257,8,-28,1,99,44
108332,"pseudo1",2180750,5508850,0,NA,2,0,745,120,1317,73,36,1187,21,-29,1,-51,34
108333,"pseudo1",2146050,5605650,0,NA,2,0,1070,223,1310,60,87,2807,33,3,1,92,15
108334,"pseudo1",2742250,6168250,0,NA,2,49,557,179,1418,104,23,1021,2,-4,1,28,33
108335,"pseudo1",2736550,6498950,0,NA,2,35,20,175,1529,148,32,1863,11,10,1,14,43
108336,"pseudo1",2476450,6049050,0,NA,2,0,56,202,1487,126,72,3266,8,-32,1,-18,33
108337,"pseudo1",2559850,5878650,0,NA,2,0,819,238,1463,85,39,1773,29,-53,1,-55,49
108338,"pseudo1",2459850,5775950,0,NA,2,100,159,179,1401,110,20,898,0,-29,1,-143,50
108339,"pseudo1",2984850,6373950,0,NA,2,0,197,192,1512,139,40,2268,17,29,1,87,45
108340,"pseudo1",2138350,5446150,0,NA,2,60,74,179,1257,99,27,884,0,-17,1,-20,37
108341,"pseudo1",2822350,6142850,0,NA,2,177,80,180,1447,129,18,858,0,-4,1,-149,47
108342,"pseudo1",2516150,5709450,0,NA,2,47,304,147,1366,110,33,1271,9,-23,1,176,40
108343,"pseudo1",2943850,6297150,0,NA,2,8,394,140,1485,121,29,1578,19,20,1,52,45
108344,"pseudo1",2200150,5540650,0,NA,2,0,1697,199,1324,25,53,1427,7,-26,1,203,20
108345,"pseudo1",2181350,5676950,0,NA,2,0,445,241,1240,93,169,6151,32,80,1,91,6
108346,"pseudo1",2119550,5325850,0,NA,2,0,106,170,1176,92,55,1601,7,3,1,272,21
108347,"pseudo1",2340750,5617650,0,NA,2,47,390,145,1291,93,18,772,21,32,1,-128,37
108348,"pseudo1",2510250,6008150,0,NA,2,104,3,179,1551,125,29,1292,0,-84,1,-168,49
108349,"pseudo1",2504850,5817150,0,NA,2,247,121,189,1433,114,15,684,9,-48,1,-214,57
108350,"pseudo1",2673350,6393050,0,NA,2,21,39,179,1468,141,29,1533,7,14,1,36,33
108351,"pseudo1",2219250,5413750,0,NA,2,0,260,161,1211,89,45,1326,9,11,1,163,26
108352,"pseudo1",2514850,6713550,0,NA,1,128,40,179,1536,158,19,1160,0,60,1,180,38
108353,"pseudo1",2795550,6113250,0,NA,2,19,552,184,1389,103,31,1312,12,19,1,158,30
108354,"pseudo1",2567550,5911450,0,NA,2,0,1630,101,1483,42,35,1449,25,-59,1,128,35
108355,"pseudo1",2313350,5782050,0,NA,1,0,60,181,1284,111,106,4064,0,51,1,-193,25
108356,"pseudo1",2675250,6399150,0,NA,2,19,133,209,1469,136,30,1548,7,15,1,67,32
108357,"pseudo1",2179450,5626150,0,NA,1,0,339,183,1403,100,47,1870,2,-65,1,-70,42
108358,"pseudo1",2298750,5631050,0,NA,2,97,731,157,1344,81,19,746,10,-6,1,-184,39
108359,"pseudo1",2441250,5735150,0,NA,2,146,117,179,1397,112,18,778,0,-38,1,-174,46
108360,"pseudo1",2493050,5847950,0,NA,2,92,300,180,1444,105,25,1041,0,-53,1,-251,55
108361,"pseudo1",2135450,5588550,0,NA,2,0,1333,173,1289,45,106,3188,19,10,1,167,9
108362,"pseudo1",2532250,5814850,0,NA,2,120,179,140,1430,114,21,959,7,-46,1,-74,54
108363,"pseudo1",2671050,6006750,0,NA,2,55,76,150,1419,126,31,1253,8,-24,1,131,32
108364,"pseudo1",2709950,6389350,0,NA,2,51,35,179,1479,138,23,1212,0,8,1,-82,36
108365,"pseudo1",2621750,6515750,0,NA,1,106,21,177,1511,146,21,1145,1,13,1,94,34
108366,"pseudo1",2127750,5453850,0,NA,2,48,124,178,1263,97,28,942,0,-21,1,-29,37
108367,"pseudo1",2985150,6373450,0,NA,2,0,319,154,1509,132,42,2350,12,31,1,119,42
108368,"pseudo1",2041550,5458350,0,NA,2,0,870,51,1196,57,114,2906,32,11,1,283,8
108369,"pseudo1",2275150,5537850,0,NA,2,134,590,192,1318,78,14,573,17,-23,1,-163,38
108370,"pseudo1",2694850,6031250,0,NA,2,0,463,114,1397,100,48,1973,25,1,1,119,24
108371,"pseudo1",2548450,6684150,0,NA,2,39,58,183,1522,156,26,1552,6,62,1,101,37
108372,"pseudo1",2178350,5514650,0,NA,2,62,463,236,1338,89,27,942,26,-44,1,-126,41
108373,"pseudo1",2431950,5756150,0,NA,2,73,288,179,1391,106,22,943,0,-24,1,-142,46
108374,"pseudo1",2220250,5572750,0,NA,2,70,936,204,1373,66,27,901,24,-62,1,-159,37
108375,"pseudo1",2122850,5628550,0,NA,2,0,741,231,1226,74,189,6354,22,69,1,138,0
108376,"pseudo1",2392050,5926550,0,NA,2,0,198,188,1332,110,95,3831,3,48,1,36,19
108377,"pseudo1",2552350,6653050,0,NA,2,28,91,201,1497,149,29,1687,8,70,1,33,37
108378,"pseudo1",2069650,5509450,0,NA,2,0,280,20,1225,88,104,3190,33,1,1,133,21
108379,"pseudo1",2414150,5772550,0,NA,2,0,1736,191,1358,31,55,1828,24,9,1,191,22
108380,"pseudo1",2432150,5733150,0,NA,2,114,144,178,1403,111,19,832,0,-40,1,-183,46
108381,"pseudo1",2628050,6630050,0,NA,2,31,111,189,1494,147,34,1898,2,60,1,-5,38
108382,"pseudo1",2685850,6134850,0,NA,1,117,37,179,1469,131,19,932,0,-40,1,59,42
108383,"pseudo1",2613550,6620350,0,NA,2,17,183,205,1476,143,30,1691,8,73,1,15,37
108384,"pseudo1",2858750,6299750,0,NA,2,0,599,180,1476,106,38,1835,14,19,1,-22,26
108385,"pseudo1",2533050,5825150,0,NA,2,213,42,187,1439,121,18,817,3,-51,1,-107,59
108386,"pseudo1",2324250,5489850,0,NA,2,11,279,94,1243,93,28,1007,19,22,1,221,35
108387,"pseudo1",2071550,5470250,0,NA,0,0,196,180,1255,91,46,1393,0,-26,0,92,33
108388,"pseudo1",2714050,5989950,0,NA,2,163,123,201,1407,122,22,894,6,-17,1,52,37
108389,"pseudo1",2672050,6239450,0,NA,2,0,166,192,1427,126,40,1841,11,-2,1,-88,33
108390,"pseudo1",2419650,5796850,0,NA,2,56,544,126,1387,94,25,1075,21,-10,1,-108,43
108391,"pseudo1",2498850,5729650,0,NA,2,11,376,197,1367,106,35,1341,10,-16,1,167,37
108392,"pseudo1",2097750,5600150,0,NA,2,0,1380,27,1204,40,237,6771,47,70,1,259,0
108393,"pseudo1",2480050,5869750,0,NA,2,19,810,97,1446,81,29,1191,22,-44,1,-174,42
108394,"pseudo1",2404250,5886650,0,NA,2,0,357,224,1321,102,55,1874,16,45,1,-120,23
108395,"pseudo1",2073950,5546750,0,NA,1,0,299,181,1236,89,116,3804,3,9,1,93,18
108396,"pseudo1",2357250,5646950,0,NA,2,97,280,179,1308,99,16,688,0,26,1,-120,36
108397,"pseudo1",2358550,5588250,0,NA,2,189,33,179,1281,108,13,538,0,29,1,-92,40
108398,"pseudo1",2449950,5925450,0,NA,2,0,299,110,1397,105,52,1997,22,3,1,-131,31
108399,"pseudo1",2526950,5906250,0,NA,2,29,1390,65,1485,53,25,1036,27,-61,1,-25,36
108400,"pseudo1",2628150,6609150,0,NA,2,33,131,202,1489,145,29,1653,9,58,1,5,38
108401,"pseudo1",2750250,6272050,0,NA,0,36,357,180,1449,121,26,1253,0,6,0,-57,36
108402,"pseudo1",2031250,5430750,0,NA,1,0,116,177,1201,91,75,2151,2,-1,1,162,21
108403,"pseudo1",2304650,5581350,0,NA,2,36,639,144,1308,80,21,815,17,5,1,-133,35
108404,"pseudo1",2552250,5992950,0,NA,2,0,144,190,1518,117,43,1882,8,-66,1,-135,39
108405,"pseudo1",2253450,5563650,0,NA,1,228,398,180,1359,89,11,477,0,-53,1,-356,45
108406,"pseudo1",2586550,5940650,0,NA,2,192,261,152,1511,117,16,880,9,-74,1,-105,63
108407,"pseudo1",2282950,5572550,0,NA,2,123,625,173,1345,80,15,627,4,-31,1,-183,40
108408,"pseudo1",2252250,5472750,0,NA,2,60,171,162,1252,96,21,765,9,8,1,-39,39
108409,"pseudo1",2375550,5792950,0,NA,2,0,1244,235,1323,58,135,4834,27,37,1,43,21
108410,"pseudo1",2694250,6441650,0,NA,2,47,115,175,1485,138,26,1372,10,17,1,7,35
108411,"pseudo1",2217650,5637950,0,NA,2,6,520,163,1396,93,35,1400,23,-51,1,-118,41
108412,"pseudo1",2231750,5435450,0,NA,2,23,224,181,1221,92,34,1027,9,13,1,92,30
108413,"pseudo1",2611250,6537150,0,NA,1,73,94,175,1503,143,23,1298,1,25,1,125,33
108414,"pseudo1",2277550,5703150,0,NA,2,0,606,149,1422,90,67,3146,14,-41,1,-177,48
108415,"pseudo1",2317550,5734450,0,NA,2,0,1100,246,1401,68,68,2860,26,-23,1,10,39
108416,"pseudo1",2955550,6330750,0,NA,2,1,487,166,1507,118,34,1806,6,13,1,73,48
108417,"pseudo1",2331950,5730250,0,NA,2,0,1188,81,1402,64,40,1600,33,-27,1,31,39
108418,"pseudo1",2483650,5869350,0,NA,2,0,1513,106,1433,45,47,1678,31,-30,1,27,28
108419,"pseudo1",2134250,5628150,0,NA,2,0,1110,195,1232,57,195,6220,31,69,1,163,0
108420,"pseudo1",2607150,6181950,0,NA,2,78,59,180,1466,131,25,1177,0,-27,1,119,33
108421,"pseudo1",2327650,5787350,0,NA,0,0,375,207,1287,99,162,6004,20,52,0,-100,20
108422,"pseudo1",2289750,5563250,0,NA,2,194,460,180,1337,87,11,495,0,-29,1,-186,42
108423,"pseudo1",2147050,5415350,0,NA,2,11,8,180,1240,100,32,1043,0,-19,1,9,32
108424,"pseudo1",2591250,5967750,0,NA,1,270,4,180,1508,126,15,689,0,-62,1,-168,48
108425,"pseudo1",2879850,6276350,0,NA,2,0,915,222,1470,91,54,2437,17,16,1,152,28
108426,"pseudo1",2260750,5620750,0,NA,1,218,548,182,1382,89,13,545,0,-49,1,-296,46
108427,"pseudo1",2064050,5455850,0,NA,2,0,1268,114,1213,38,96,2310,32,3,1,349,7
108428,"pseudo1",2690850,6317850,0,NA,2,7,175,179,1433,129,38,1775,7,20,1,-39,32
108429,"pseudo1",2347250,5628450,0,NA,2,66,291,194,1297,98,17,733,4,30,1,-119,38
108430,"pseudo1",2764850,6433550,0,NA,2,6,61,191,1503,140,34,1910,5,26,1,-33,42
108431,"pseudo1",2783850,6151450,0,NA,2,0,660,176,1442,99,41,1899,8,-5,1,99,40
108432,"pseudo1",2738050,6180150,0,NA,2,33,793,178,1417,90,26,1115,1,-1,1,72,29
108433,"pseudo1",2602950,6213050,0,NA,2,0,1406,159,1447,57,111,4333,26,1,1,273,5
108434,"pseudo1",2821750,6132850,0,NA,2,147,102,176,1432,128,20,935,1,2,1,-129,44
108435,"pseudo1",2083150,5470150,0,NA,2,0,383,251,1254,83,47,1395,33,-22,1,105,30
108436,"pseudo1",2481850,5985650,0,NA,2,0,490,134,1513,99,44,1859,18,-62,1,-120,39
108437,"pseudo1",2793050,6231550,0,NA,2,14,628,170,1455,104,29,1355,4,-2,1,-51,37
108438,"pseudo1",2153650,5436150,0,NA,2,30,59,180,1249,99,28,935,0,-13,1,9,35
108439,"pseudo1",2528450,5945950,0,NA,2,22,568,160,1510,97,30,1403,19,-67,1,-189,43
108440,"pseudo1",2745650,6419650,0,NA,1,71,6,181,1488,142,23,1251,0,21,1,-103,39
108441,"pseudo1",2078550,5575050,0,NA,2,0,1046,92,1206,55,204,6122,26,52,1,224,0
108442,"pseudo1",2390950,5717050,0,NA,0,69,259,179,1393,105,17,845,0,-33,0,-131,47
108443,"pseudo1",2391250,5866050,0,NA,2,0,320,203,1309,103,74,2598,8,51,1,-71,22
108444,"pseudo1",2306150,5704950,0,NA,2,46,1050,146,1443,73,26,1080,11,-63,1,-11,44
108445,"pseudo1",2182850,5530350,0,NA,2,0,1029,150,1341,59,41,1283,12,-41,1,-27,31
108446,"pseudo1",2172250,5574150,0,NA,2,145,439,180,1421,93,21,796,0,-87,1,-168,41
108447,"pseudo1",2736750,6311550,0,NA,2,0,439,171,1442,116,37,1699,3,17,1,4,27
108448,"pseudo1",2854950,6295350,0,NA,2,0,298,170,1481,121,27,1381,20,12,1,-187,33
108449,"pseudo1",2714050,6234750,0,NA,2,0,578,160,1403,105,45,1942,4,12,1,-21,26
108450,"pseudo1",2652850,6249350,0,NA,2,0,266,202,1440,121,47,2197,7,-2,1,22,27
108451,"pseudo1",2542850,5965650,0,NA,2,10,573,180,1524,97,35,1541,21,-72,1,-119,40
108452,"pseudo1",2877150,6234650,0,NA,2,37,101,155,1480,137,29,1578,14,-5,1,-82,50
108453,"pseudo1",2303250,5562650,0,NA,2,60,681,215,1309,77,20,753,13,-4,1,-82,35
108454,"pseudo1",2251950,5706650,0,NA,0,0,740,76,1313,83,137,5209,49,37,0,-64,23
108455,"pseudo1",2316450,5591450,0,NA,2,161,263,192,1309,98,12,552,3,7,1,-229,41
108456,"pseudo1",2778950,6256750,0,NA,2,10,496,182,1455,111,28,1359,1,3,1,-63,33
108457,"pseudo1",2715350,5983350,0,NA,2,128,177,150,1408,120,26,1054,15,-18,1,83,37
108458,"pseudo1",2299750,5746650,0,NA,2,0,1330,226,1285,56,211,6853,28,59,1,83,8
108459,"pseudo1",2238350,5567650,0,NA,2,211,358,179,1375,93,13,536,0,-64,1,-368,48
108460,"pseudo1",2376050,5660450,0,NA,2,184,7,180,1330,109,13,567,0,6,1,-163,41
108461,"pseudo1",2822550,6132750,0,NA,2,138,124,183,1432,127,21,961,1,2,1,-119,43
108462,"pseudo1",2253050,5670150,0,NA,2,0,835,246,1404,79,48,1905,28,-43,1,-83,41
108463,"pseudo1",2311050,5693950,0,NA,0,256,710,180,1460,86,12,571,0,-81,0,-185,50
108464,"pseudo1",2091650,5526750,0,NA,0,0,202,180,1271,94,43,1439,0,-25,0,31,32
108465,"pseudo1",2122050,5460850,0,NA,2,30,221,162,1266,93,30,989,6,-22,1,-8,36
108466,"pseudo1",2347650,5613550,0,NA,2,53,365,162,1286,95,19,785,18,35,1,-98,36
108467,"pseudo1",2767850,6086150,0,NA,2,23,287,200,1376,115,32,1337,19,17,1,64,29
108468,"pseudo1",2387950,5833750,0,NA,1,0,130,182,1305,111,101,3868,0,50,1,-53,27
108469,"pseudo1",2603650,6550150,0,NA,1,58,144,176,1497,141,23,1295,3,33,1,126,32
108470,"pseudo1",2655550,6274750,0,NA,2,0,150,158,1440,132,38,1861,11,6,1,99,28
108471,"pseudo1",2736850,6400050,0,NA,2,58,11,180,1488,141,22,1191,0,14,1,-103,38
108472,"pseudo1",2427450,5970650,0,NA,2,0,369,137,1393,104,76,3071,20,19,1,-21,22
108473,"pseudo1",2666150,6192850,0,NA,2,0,428,167,1434,108,43,1869,17,-12,1,-12,30
108474,"pseudo1",2118250,5489850,0,NA,1,0,510,178,1283,81,36,1167,6,-28,1,45,33
108475,"pseudo1",2320550,5731750,0,NA,2,0,2225,85,1368,8,109,3546,29,6,1,329,16
108476,"pseudo1",2743350,6219250,0,NA,2,0,1102,180,1420,74,70,2812,3,13,1,108,24
108477,"pseudo1",2284950,5466650,0,NA,1,88,4,179,1238,102,19,706,0,18,2,-80,42
108478,"pseudo1",2854650,6275750,0,NA,2,0,584,150,1474,107,40,1900,21,9,1,-2,32
108479,"pseudo1",2679450,5981550,0,NA,2,0,532,134,1406,99,59,2214,28,-15,1,209,28
108480,"pseudo1",2559950,6670950,0,NA,2,9,176,138,1509,148,32,1862,13,66,1,94,35
108481,"pseudo1",2162150,5578650,0,NA,2,3,803,233,1385,74,35,1228,25,-56,1,-51,32
108482,"pseudo1",2326450,5761250,0,NA,2,0,1440,221,1302,49,231,7623,36,50,1,116,11
108483,"pseudo1",2803850,6205150,0,NA,2,0,732,187,1496,99,39,1947,26,-19,1,29,49
108484,"pseudo1",2551850,6001250,0,NA,2,0,318,184,1515,109,41,1787,23,-61,1,-43,35
108485,"pseudo1",2345950,5706950,0,NA,2,0,1210,94,1342,63,36,1317,27,14,1,51,28
108486,"pseudo1",2445250,5775050,0,NA,2,8,459,141,1389,98,26,1124,26,-20,1,-89,44
108487,"pseudo1",2407950,5818350,0,NA,2,0,1120,98,1323,64,124,4372,20,39,1,-8,20
108488,"pseudo1",2726550,6292350,0,NA,2,0,562,190,1426,110,38,1709,3,19,1,56,25
108489,"pseudo1",2151650,5474750,0,NA,2,69,201,191,1284,97,23,838,6,-24,1,-49,39
108490,"pseudo1",2486950,5998750,0,NA,2,0,670,154,1520,91,51,2058,25,-62,1,-77,35
108491,"pseudo1",2556550,5913350,0,NA,2,134,853,203,1497,84,17,856,25,-70,1,-125,50
108492,"pseudo1",2363450,5695750,0,NA,2,0,450,152,1336,94,25,1102,22,12,1,-168,37
108493,"pseudo1",2164750,5418050,0,NA,2,11,40,180,1237,99,32,1041,0,-15,1,49,31
108494,"pseudo1",2793050,6123350,0,NA,2,81,258,178,1410,120,22,1040,0,4,1,-6,39
108495,"pseudo1",2796650,6141150,0,NA,2,47,281,177,1439,119,23,1162,1,-3,1,-66,44
108496,"pseudo1",2594650,5942750,0,NA,2,239,201,165,1496,120,15,773,8,-61,1,-76,58
108497,"pseudo1",2727350,6361250,0,NA,2,46,73,180,1473,134,24,1212,0,9,1,-91,34
108498,"pseudo1",2661250,6243750,0,NA,2,0,380,158,1430,114,48,2176,15,0,1,-4,26
108499,"pseudo1",2746350,6178850,0,NA,2,18,960,156,1415,81,28,1180,10,1,1,125,27
108500,"pseudo1",2921750,6355950,0,NA,2,0,241,200,1484,130,30,1690,25,40,1,-20,33
108501,"pseudo1",2754750,6372950,0,NA,2,38,62,180,1492,138,26,1391,0,13,1,-52,37
108502,"pseudo1",2405850,5703350,0,NA,0,140,119,179,1408,110,16,746,0,-50,0,-183,49
108503,"pseudo1",2115150,5326650,0,NA,2,0,137,192,1173,90,58,1684,9,5,1,282,20
108504,"pseudo1",2374650,5733350,0,NA,2,0,929,201,1372,76,34,1445,19,-9,1,-12,35
108505,"pseudo1",2857650,6214650,0,NA,2,28,322,212,1484,125,28,1501,19,-4,1,71,47
108506,"pseudo1",2493550,6007450,0,NA,2,0,1278,119,1504,60,69,2488,21,-43,1,52,22
108507,"pseudo1",2465950,6007750,0,NA,2,0,1183,106,1453,64,81,2948,28,-8,1,51,15
108508,"pseudo1",2725750,6437950,0,NA,2,83,0,180,1485,142,22,1184,0,22,1,-73,38
108509,"pseudo1",2916150,6259450,0,NA,2,0,560,175,1470,112,40,1966,12,18,1,125,40
108510,"pseudo1",2829750,6345550,0,NA,2,0,379,190,1528,118,45,2338,7,1,1,-96,36
108511,"pseudo1",2826750,6207650,0,NA,2,11,344,180,1496,123,30,1596,3,-15,1,52,51
108512,"pseudo1",2542250,5974850,0,NA,2,0,590,137,1519,96,44,1930,34,-63,1,-99,33
108513,"pseudo1",2231650,5404650,0,NA,2,4,18,179,1207,100,40,1190,0,12,1,99,31
108514,"pseudo1",2473350,5996950,0,NA,2,0,590,211,1494,94,53,2135,36,-44,1,-68,32
108515,"pseudo1",2717450,6145350,0,NA,2,66,123,193,1440,126,22,1034,5,-24,1,-78,39
108516,"pseudo1",2973050,6317750,0,NA,2,34,119,233,1501,138,30,1692,13,15,1,-12,53
108517,"pseudo1",2737150,6478150,0,NA,2,0,437,208,1507,125,39,2107,9,21,1,111,32
108518,"pseudo1",2016350,5470950,0,NA,2,0,441,242,1188,76,134,3789,30,18,1,237,10
108519,"pseudo1",2745050,6428450,0,NA,2,52,1,180,1488,142,25,1377,0,22,1,-83,39
108520,"pseudo1",2253450,5626050,0,NA,2,0,1404,117,1361,48,40,1303,22,-28,1,56,28
108521,"pseudo1",2348950,5596050,0,NA,2,112,193,190,1281,101,16,665,11,33,1,-120,37
108522,"pseudo1",2558550,6656150,0,NA,2,43,34,186,1499,153,28,1613,5,68,1,-17,38
108523,"pseudo1",2480350,5882550,0,NA,2,0,1128,185,1438,65,48,1902,25,-30,1,-99,32
108524,"pseudo1",2447950,5772850,0,NA,2,40,221,179,1394,108,23,1038,0,-24,1,-162,48
108525,"pseudo1",2596850,6230650,0,NA,2,0,110,190,1494,134,38,1962,2,-29,1,228,33
108526,"pseudo1",2497450,5722950,0,NA,2,0,767,121,1354,86,53,1943,21,-7,1,194,29
